unix,open,high,low,close,volume
1591293600000,9821.16,9888,9737.02,9766.82,360.8113502
1591290000000,9785.39,9828.31,9780.34,9821.16,123.1346512
1591286400000,9832.95,9866.63,9762.11,9785.39,99.18275144
1591282800000,9752.88,9852.82,9725,9832.95,149.5026459
1591279200000,9769.14,9786,9727.46,9752.88,249.4554956
1591275600000,9643.09,9786.71,9643.09,9769.14,281.0062426
1591272000000,9627.64,9686.52,9605.09,9643.09,25.33766782
1591268400000,9543.8,9643.42,9452.5,9627.64,272.4530331
1591264800000,9564.4,9564.4,9500.53,9543.8,47.80071924
1591261200000,9641.23,9641.23,9512.34,9564.4,109.8249483
1591257600000,9647.69,9650.18,9618,9641.23,27.99397673
1591254000000,9645.17,9665.35,9642.26,9647.69,35.21962786
1591250400000,9644.62,9658.88,9628,9645.17,16.22745072
1591246800000,9647.58,9659.85,9628.87,9644.62,10.09799496
1591243200000,9673.24,9680.7,9628.58,9647.58,69.60807675
1591239600000,9674.44,9690.26,9653.49,9673.24,35.5576241
1591236000000,9646.69,9690.81,9638,9674.44,23.49008086
1591232400000,9633.21,9674.61,9633.21,9646.69,23.28773528
1591228800000,9665.42,9676.29,9606.15,9633.21,31.8094862
1591225200000,9606.1,9690.99,9597.01,9665.42,78.14125959
1591221600000,9585.05,9613.7,9556.54,9606.1,27.66564786
1591218000000,9582.01,9600,9575.02,9585.05,62.73996602
1591214400000,9578.83,9591.54,9557.46,9582.01,39.11963757
1591210800000,9598.78,9623.03,9527.24,9578.83,198.2644974
1591207200000,9563.18,9617.65,9540.47,9598.78,128.0129335
1591203600000,9558.68,9586.15,9553.98,9563.18,89.79540904
1591200000000,9560.12,9587.17,9547.82,9558.68,64.20039001
1591196400000,9587.36,9596.25,9525,9560.12,88.18188077
1591192800000,9590.25,9600.38,9510.08,9587.36,181.1349166
1591189200000,9604.04,9619.09,9581.97,9590.25,92.64006592
1591185600000,9615.14,9647.31,9566,9604.04,87.35440566
1591182000000,9581.39,9619.13,9569.48,9615.14,18.43272915
1591178400000,9529.31,9616.01,9529.31,9581.39,65.99616236
1591174800000,9505.52,9537.47,9505.52,9529.31,16.13034307
1591171200000,9513,9529,9490.53,9505.52,10.06141268
1591167600000,9513.26,9536.78,9489.04,9513,12.80690458
1591164000000,9512.61,9527,9502.81,9513.26,14.16657006
1591160400000,9495.82,9525.1,9387.81,9512.61,95.371047
1591156800000,9490.86,9518.11,9475.01,9495.82,54.61394604
1591153200000,9495.22,9499.83,9479.3,9490.86,16.74741569
1591149600000,9505.27,9518.28,9473.34,9495.22,37.77648932
1591146000000,9527.18,9530.65,9495,9505.27,75.95267489
1591142400000,9519.82,9541.45,9500.01,9527.18,80.70176568
1591138800000,9490.17,9539.94,9462.93,9519.82,99.07067165
1591135200000,9523.35,9556.17,9430.19,9490.17,99.06092449
1591131600000,9521.76,9550.4,9518.88,9523.35,82.14620065
1591128000000,9508.97,9527.7,9456.83,9521.76,93.10305851
1591124400000,9512.05,9537.24,9493.34,9508.97,100.6001201
1591120800000,9529.2,9542.97,9495.58,9512.05,108.9225138
1591117200000,9477.81,9539.07,9460.34,9529.2,97.20441656
1591113600000,9464.8,9506.17,9425,9477.81,200.2973814
1591110000000,9583.03,9587.54,9260.51,9464.8,1202.341739
1591106400000,10157.65,10178.15,9327,9583.03,2331.53809
1591102800000,10116.28,10184.1,10116.28,10157.65,322.7417235
1591099200000,10103.47,10136.44,10096.71,10116.28,83.11653011
1591095600000,10134.66,10142.11,10085.88,10103.47,24.79917782
1591092000000,10098.11,10137.48,10085.85,10134.66,63.10756852
1591088400000,10102.06,10120.75,10092.15,10098.11,37.95428858
1591084800000,10125,10150.18,10099.99,10102.06,74.16055351
1591081200000,10095,10125,10091.36,10125,24.90210302
1591077600000,10083.95,10125,10081.56,10095,82.5105121
1591074000000,10092.21,10122.98,10069.73,10083.95,232.9251557
1591070400000,10101,10117.01,10072.17,10092.21,45.5930522
1591066800000,10099.5,10105.89,10047.9,10101,81.08864483
1591063200000,10129.11,10132.97,10085,10099.5,81.04281269
1591059600000,10132.97,10151.99,10065.77,10129.11,293.2182913
1591056000000,10208.9,10232.96,10115.58,10132.97,480.5897018
1591052400000,9755.42,10425,9753.44,10208.9,3079.284083
1591048800000,9656.98,9756.84,9656.98,9755.42,93.40763951
1591045200000,9683.33,9712.39,9635.34,9656.98,94.25325331
1591041600000,9574.96,9696,9565.24,9683.33,145.4751652
1591038000000,9588.32,9617.6,9566.53,9574.96,44.36020208
1591034400000,9578.05,9595.76,9564.82,9588.32,133.5094685
1591030800000,9587.51,9598.53,9568.06,9578.05,53.18039906
1591027200000,9544.43,9619.63,9536.09,9587.51,95.38148979
1591023600000,9556.45,9564.67,9500.48,9544.43,72.02660237
1591020000000,9554.28,9580.41,9550.01,9556.45,106.8038963
1591016400000,9566.36,9570.34,9541.17,9554.28,70.16316276
1591012800000,9512.58,9589,9500,9566.36,67.33673938
1591009200000,9542.01,9545.52,9509.83,9512.58,42.53427371
1591005600000,9537.98,9543.53,9515.25,9542.01,27.80582392
1591002000000,9534.24,9553.74,9529.73,9537.98,8.90493179
1590998400000,9566.14,9579.7,9525.73,9534.24,19.26597702
1590994800000,9534.28,9579.54,9532.24,9566.14,40.59889824
1590991200000,9532.04,9556.08,9532.04,9534.28,15.75998627
1590987600000,9550.6,9563.38,9530.47,9532.04,22.46545372
1590984000000,9548.6,9617.16,9544.38,9550.6,70.33722719
1590980400000,9530.21,9555.26,9519.76,9548.6,23.40029739
1590976800000,9556.43,9560.82,9523.7,9530.21,56.66091456
1590973200000,9494,9566.95,9468.25,9556.43,69.00074642
1590969600000,9455.64,9498.45,9417.44,9494,16.58166295
1590966000000,9451.74,9474.3,9385,9455.64,71.15206391
1590962400000,9468.67,9515.53,9420.18,9451.74,82.46787177
1590958800000,9507.23,9507.23,9426.27,9468.67,140.9072438
1590955200000,9517.49,9523.5,9490.87,9507.23,40.70134495
1590951600000,9492.57,9532.64,9482.85,9517.49,14.93964063
1590948000000,9500.71,9507.24,9464.38,9492.57,35.40563168
1590944400000,9528.14,9531.32,9492.27,9500.71,25.16989046
1590940800000,9484.29,9533.88,9462.35,9528.14,17.950898
1590937200000,9480,9497.25,9442.71,9484.29,35.92973212
1590933600000,9549.78,9557.93,9461.05,9480,38.87373634
1590930000000,9579.82,9597.05,9524,9549.78,18.0333631
1590926400000,9587.49,9635.93,9558.76,9579.82,17.47570695
1590922800000,9600.98,9600.98,9569.03,9587.49,18.23175591
1590919200000,9562.76,9600.98,9553.37,9600.98,14.39529567
1590915600000,9536.79,9565.13,9496.24,9562.76,38.25281378
1590912000000,9566.64,9579.96,9531.38,9536.79,7.318974574
1590908400000,9549.84,9586.49,9520.57,9566.64,20.99015788
1590904800000,9565.01,9581.46,9549.84,9549.84,82.76412235
1590901200000,9555.4,9608.39,9553.63,9565.01,38.39432885
1590897600000,9585.16,9604.18,9525,9555.4,35.23928697
1590894000000,9641.99,9660.09,9561.85,9585.16,30.28797186
1590890400000,9659.33,9659.33,9617,9641.99,22.19937179
1590886800000,9665.53,9679.49,9639.44,9659.33,26.92120844
1590883200000,9700.57,9702.69,9642,9665.53,77.11356637
1590879600000,9728.54,9737.45,9649.94,9700.57,89.35438319
1590876000000,9488.52,9750.32,9469.5,9728.54,375.6548103
1590872400000,9439.72,9497.6,9436.2,9488.52,76.36874249
1590868800000,9543.96,9543.97,9402.21,9439.72,77.7652268
1590865200000,9538.59,9545,9519.24,9543.96,20.99102079
1590861600000,9530.62,9553.65,9522.52,9538.59,26.2198099
1590858000000,9545.89,9546.84,9520.48,9530.62,38.58343434
1590854400000,9538.98,9555.02,9516.77,9545.89,61.46723269
1590850800000,9548.21,9548.21,9503.69,9538.98,38.15309991
1590847200000,9565,9575,9540.35,9548.21,44.97116339
1590843600000,9545.87,9569.83,9526.92,9565,18.50514185
1590840000000,9552.55,9559.08,9510.34,9545.87,10.6733366
1590836400000,9524.7,9579.96,9524.7,9552.55,24.85522998
1590832800000,9498.63,9530.23,9497.58,9524.7,2.915948356
1590829200000,9536.76,9539.91,9472.11,9498.63,21.58227919
1590825600000,9523.01,9559.29,9523.01,9536.76,19.71453846
1590822000000,9544.25,9566.33,9520.25,9523.01,16.66332968
1590818400000,9542.42,9598.41,9536.72,9544.25,56.28407695
1590814800000,9501.65,9559,9500.99,9542.42,28.15782758
1590811200000,9387.92,9559,9387.92,9501.65,120.4368015
1590807600000,9378.28,9391.04,9329.89,9387.92,17.46414894
1590804000000,9376.88,9394.5,9358.82,9378.28,87.28937343
1590800400000,9366.86,9399.5,9350,9376.88,36.08918063
1590796800000,9428.26,9430.73,9360,9366.86,34.97684695
1590793200000,9429.75,9450,9416.21,9428.26,24.03592314
1590789600000,9385.88,9434.65,9376.1,9429.75,36.48810283
1590786000000,9417.49,9426.34,9376.11,9385.88,73.85984542
1590782400000,9397.76,9429.62,9386.95,9417.49,61.830453
1590778800000,9432.7,9436.98,9395.04,9397.76,103.1916204
1590775200000,9422.54,9440.01,9393.75,9432.7,130.4423099
1590771600000,9432.95,9451.24,9414.78,9422.54,66.37896696
1590768000000,9409.23,9446.26,9385.21,9432.95,78.10954684
1590764400000,9446.31,9448.6,9329.41,9409.23,85.05963931
1590760800000,9432.97,9471.71,9420.01,9446.31,55.44998833
1590757200000,9392.05,9444.1,9382.92,9432.97,69.99038279
1590753600000,9396.1,9445.27,9376.1,9392.05,73.07234002
1590750000000,9361.37,9413.88,9340,9396.1,84.44812178
1590746400000,9444.66,9466.01,9357.6,9361.37,50.66927178
1590742800000,9443.21,9475.25,9435.58,9444.66,35.04741265
1590739200000,9513.31,9589,9420.98,9443.21,114.4275603
1590735600000,9510.34,9539.93,9505.98,9513.31,16.82796809
1590732000000,9514.01,9547.69,9503.4,9510.34,38.40881282
1590728400000,9493.97,9531.2,9469.78,9514.01,14.62201065
1590724800000,9515.67,9535.65,9490.31,9493.97,87.33806971
1590721200000,9501.87,9530.96,9492.49,9515.67,26.44559677
1590717600000,9505.62,9539.19,9490.84,9501.87,50.06014221
1590714000000,9508.12,9536.13,9464.99,9505.62,57.76731211
1590710400000,9488.86,9600,9483.42,9508.12,132.6969
1590706800000,9488.86,9488.86,9488.86,9488.86,0.1
1590703200000,9445.76,9560,9439.52,9488.86,168.422951
1590699600000,9448.71,9480,9414.91,9445.76,85.88409062
1590696000000,9459.72,9461.29,9424.74,9448.71,102.5121676
1590692400000,9431.67,9481.16,9412.02,9459.72,84.58349438
1590688800000,9475.01,9485.11,9430.33,9431.67,101.0882116
1590685200000,9447.41,9477.65,9447.41,9475.01,132.5099922
1590681600000,9498.34,9540.07,9447,9447.41,188.3731311
1590678000000,9469.44,9514.01,9440.5,9498.34,87.18326427
1590674400000,9412.93,9507.86,9412.93,9469.44,174.428736
1590670800000,9430.51,9453.24,9388.62,9412.93,192.3184552
1590667200000,9258.42,9439,9251.22,9430.51,376.8300067
1590663600000,9169,9283.01,9156.38,9258.42,159.2031373
1590660000000,9197.69,9202.21,9163.99,9169,16.17235024
1590656400000,9185.96,9203.1,9177.66,9197.69,84.32017537
1590652800000,9147,9190.04,9113.47,9185.96,16.927603
1590649200000,9163.38,9182.46,9127.08,9147,13.74723633
1590645600000,9160,9177.34,9147.1,9163.38,25.5590624
1590642000000,9178.36,9180.43,9126.98,9160,27.55203357
1590638400000,9167.35,9197.06,9138,9178.36,37.97038712
1590634800000,9200.6,9203.09,9155.33,9167.35,49.50983616
1590631200000,9220.13,9233.9,9167.04,9200.6,67.20400046
1590627600000,9280.96,9280.96,9217.34,9220.13,69.50005241
1590624000000,9210,9289.16,9172.75,9280.96,104.705108
1590620400000,9099.18,9210,9093.28,9210,58.28004769
1590616800000,9062.91,9132.07,9057.53,9099.18,28.78673671
1590613200000,9167.32,9169.73,9058.75,9062.91,108.4518407
1590609600000,9156.56,9177.65,9155.03,9167.32,77.67316622
1590606000000,9170.79,9174.05,9139.17,9156.56,93.37016998
1590602400000,9193.06,9200.58,9164.92,9170.79,90.35536198
1590598800000,9173.06,9216.71,9168.74,9193.06,87.12670619
1590595200000,9145.1,9193.82,9138.97,9173.06,99.42767418
1590591600000,9154.27,9227,9125.97,9145.1,67.67701933
1590588000000,9146.31,9171.98,9124.94,9154.27,48.28330962
1590584400000,9148.72,9184.88,9131.29,9146.31,183.2847161
1590580800000,9145.34,9186.62,9134.51,9148.72,99.40730097
1590577200000,9117.39,9159.77,9111.13,9145.34,76.70407693
1590573600000,8928.3,9184.93,8928.05,9117.39,387.8428375
1590570000000,8929,8940.39,8904.72,8928.3,13.32741213
1590566400000,8840.85,8950.79,8840.85,8929,108.2813246
1590562800000,8838.13,8860.98,8831.81,8840.85,6.982799637
1590559200000,8874.61,8876.01,8831.74,8838.13,12.00852867
1590555600000,8850.86,8876.01,8850.86,8874.61,18.75768995
1590552000000,8825.24,8851.93,8825.24,8850.86,8.138989739
1590548400000,8810.03,8851.76,8810.03,8825.24,15.64986725
1590544800000,8851.13,8875.74,8810.03,8810.03,42.27964817
1590541200000,8885.01,8892.04,8851.13,8851.13,99.56009659
1590537600000,8842.3,8894.04,8835.39,8885.01,47.04629986
1590534000000,8830.69,8858.06,8821.02,8842.3,17.83706199
1590530400000,8844.06,8848.4,8800.02,8830.69,34.74683221
1590526800000,8860,8877,8838.16,8844.06,49.04291041
1590523200000,8790,8879.22,8790,8860,88.86933364
1590519600000,8808.79,8810.09,8760.38,8790,117.2609855
1590516000000,8809.2,8817.63,8793.49,8808.79,28.80357546
1590512400000,8781.89,8817.62,8773.76,8809.2,110.0653258
1590508800000,8716.72,8794.94,8699,8781.89,138.7478189
1590505200000,8815,8834.15,8705,8716.72,261.7643459
1590501600000,8805.3,8859.86,8795.91,8815,162.562873
1590498000000,8804.9,8861.18,8784.91,8805.3,126.4337039
1590494400000,8862.86,8905.79,8789,8804.9,69.68160047
1590490800000,8864.65,8882.29,8841.2,8862.86,21.70098945
1590487200000,8892.27,8895.25,8836.24,8864.65,154.1596029
1590483600000,8965.62,8991.37,8869.72,8892.27,130.0610639
1590480000000,8957.05,9015.46,8948.28,8965.62,74.11672764
1590476400000,8885.91,8970.4,8860.53,8957.05,63.66605531
1590472800000,8932.02,8942.4,8883.49,8885.91,22.45311824
1590469200000,8901.96,8935.66,8893.09,8932.02,16.6541801
1590465600000,8898.77,8923.08,8879.16,8901.96,10.21509973
1590462000000,8874.11,8930,8869.96,8898.77,11.82545721
1590458400000,8879.44,8916.57,8871.82,8874.11,32.91152124
1590454800000,8862.65,8891.05,8854.27,8879.44,56.87325353
1590451200000,8894.69,8924.23,8825.63,8862.65,61.02987256
1590447600000,8901.44,8935,8894.66,8894.69,23.13066354
1590444000000,8898.44,8920.12,8869.78,8901.44,12.60175745
1590440400000,8916.8,8926.22,8869.23,8898.44,33.65673376
1590436800000,8935.1,8947.8,8904.75,8916.8,37.91504873
1590433200000,8892.82,8975.87,8873.07,8935.1,66.40423208
1590429600000,8892.24,8910.39,8861,8892.82,53.49257481
1590426000000,8807.96,8916.45,8800,8892.24,85.04414099
1590422400000,8776.53,8845.52,8770.01,8807.96,45.85282702
1590418800000,8748.39,8803.72,8739.63,8776.53,22.84469487
1590415200000,8813.15,8860.03,8748.39,8748.39,85.12956487
1590411600000,8758.68,8833.6,8741.18,8813.15,81.43744955
1590408000000,8749.7,8784.43,8733.29,8758.68,71.1077693
1590404400000,8693.3,8760.88,8675.73,8749.7,82.69150328
1590400800000,8750.3,8798.16,8677,8693.3,116.9277358
1590397200000,8823.3,8878.42,8714.76,8750.3,99.08106315
1590393600000,8856.03,8867.3,8820.14,8823.3,13.34090123
1590390000000,8785.76,8866.85,8774.18,8856.03,40.37765266
1590386400000,8778.76,8812.48,8760.31,8785.76,57.45661076
1590382800000,8802.68,8817.76,8757.93,8778.76,46.29794796
1590379200000,8786.3,8810.52,8764.88,8802.68,22.27742494
1590375600000,8792.75,8795.16,8742.42,8786.3,58.1537199
1590372000000,8789,8816.02,8765,8792.75,29.19194769
1590368400000,8811.41,8811.41,8760.03,8789,21.87667378
1590364800000,8714.76,8820.05,8640,8811.41,121.4343621
1590361200000,9041.58,9049.35,8696.43,8714.76,347.2331914
1590357600000,9053.59,9069.72,9017.05,9041.58,38.57020429
1590354000000,9000.78,9086.34,9000.78,9053.59,19.96413404
1590350400000,9014.98,9043.75,8983.25,9000.78,18.99554091
1590346800000,8942.42,9037.43,8935.33,9014.98,17.10290724
1590343200000,8935.96,8978.01,8899,8942.42,27.0949006
1590339600000,8930.71,8974.56,8920.53,8935.96,26.428969
1590336000000,9054.01,9056.87,8851,8930.71,218.7426918
1590332400000,9074.05,9093.64,9026.17,9054.01,31.31481209
1590328800000,9087.73,9093.4,9007.94,9074.05,97.6331996
1590325200000,9158.85,9158.85,9039.63,9087.73,93.76863131
1590321600000,9115.05,9177.02,9090.57,9158.85,56.74917692
1590318000000,9270.71,9270.71,9095,9115.05,78.693834
1590314400000,9268.5,9292.36,9261.27,9270.71,4.54974674
1590310800000,9264,9302.16,9261.61,9268.5,8.31378648
1590307200000,9260.06,9276.44,9250.08,9264,13.16211958
1590303600000,9285.37,9294.42,9252.37,9260.06,4.386099145
1590300000000,9207.28,9300.74,9207.28,9285.37,38.94905438
1590296400000,9199.99,9221.84,9189.07,9207.28,10.18924557
1590292800000,9205.97,9227.47,9199.99,9199.99,25.75920005
1590289200000,9208.52,9223.29,9187.08,9205.97,6.899063491
1590285600000,9178.47,9230.89,9178.47,9208.52,85.83558125
1590282000000,9200.84,9216.81,9178.47,9178.47,18.57799614
1590278400000,9175,9219.75,9129.74,9200.84,23.38191104
1590274800000,9228.26,9236.03,9151.55,9175,17.29903161
1590271200000,9235.01,9248.02,9222.32,9228.26,20.83475665
1590267600000,9238.75,9240.11,9210.62,9235.01,87.92410736
1590264000000,9186.01,9250,9165.43,9238.75,28.56015789
1590260400000,9160.45,9199.96,9128.06,9186.01,22.37063817
1590256800000,9178.64,9207.66,9151.31,9160.45,34.43923219
1590253200000,9178.41,9200.13,9166,9178.64,19.37738711
1590249600000,9182.87,9210.61,9140,9178.41,34.9981855
1590246000000,9201.53,9214.02,9176.35,9182.87,16.3115693
1590242400000,9159.58,9224.14,9139.94,9201.53,52.7955114
1590238800000,9126.07,9173.99,9115.31,9159.58,18.58669105
1590235200000,9182.6,9182.6,9091.94,9126.07,18.14511854
1590231600000,9137.05,9195.95,9132.73,9182.6,37.43037587
1590228000000,9130.75,9152.9,9100.17,9137.05,14.40643302
1590224400000,9190.45,9203.25,9124.16,9130.75,19.1837947
1590220800000,9253.04,9264.84,9170.5,9190.45,19.58282193
1590217200000,9241.47,9278.8,9223.73,9253.04,20.80816818
1590213600000,9267.01,9273.41,9213.8,9241.47,13.08836395
1590210000000,9259.94,9273.17,9240,9267.01,14.27279982
1590206400000,9287.48,9310,9245.44,9259.94,23.12961579
1590202800000,9279.19,9310,9279.19,9287.48,40.73523174
1590199200000,9240.48,9290,9240.47,9279.19,26.11350574
1590195600000,9248.84,9276.96,9227.97,9240.48,18.07780776
1590192000000,9165,9259.28,9165,9248.84,34.87843348
1590188400000,9200.5,9202.81,9133.19,9165,23.08152003
1590184800000,9211.81,9221.34,9179.49,9200.5,42.37745725
1590181200000,9182.76,9211.81,9162.58,9211.81,66.90753227
1590177600000,9175.71,9217.27,9131.64,9182.76,56.75222996
1590174000000,9199.19,9224.73,9150,9175.71,178.0864348
1590170400000,9195.67,9228.54,9176.19,9199.19,68.19494936
1590166800000,9245,9265.1,9176.86,9195.67,116.9114966
1590163200000,9220.05,9250,9185.51,9245,88.13808292
1590159600000,9130.04,9221.63,9130.04,9220.05,100.3203237
1590156000000,9106.43,9169.84,9106.43,9130.04,34.63383571
1590152400000,9171.02,9173.93,9082.01,9106.43,42.40424688
1590148800000,9169.14,9195.03,9142.61,9171.02,55.10744585
1590145200000,9158,9184.07,9127.07,9169.14,16.73571562
1590141600000,9099.94,9185.18,9099.94,9158,82.20893168
1590138000000,9076.53,9106.12,9047.39,9099.94,32.95902564
1590134400000,9073.15,9106.89,9036.88,9076.53,8.4494613
1590130800000,9079.25,9115,9053.51,9073.15,53.67284836
1590127200000,9035.42,9093.87,9024.57,9079.25,25.4187838
1590123600000,8981.93,9066.36,8958.3,9035.42,38.11165403
1590120000000,8980.03,9026.53,8927.52,8981.93,17.20658657
1590116400000,9034.23,9064.39,8958.3,8980.03,24.44355529
1590112800000,9087.38,9119.29,9034.23,9034.23,37.657242
1590109200000,9020.14,9123.21,9020.14,9087.38,52.74461666
1590105600000,9057.09,9064.29,8964.01,9020.14,84.03688423
1590102000000,9114.12,9123.96,9030.18,9057.09,42.49513344
1590098400000,9099.06,9153.25,9099.06,9114.12,57.56381748
1590094800000,9060,9146.33,9046.91,9099.06,51.79020507
1590091200000,9053.03,9080.85,9010.02,9060,79.65408617
1590087600000,8830.42,9094.3,8802.37,9053.03,342.9792539
1590084000000,8990.61,8991.76,8802,8830.42,337.8420435
1590080400000,9065.45,9090.7,8971,8990.61,147.4598798
1590076800000,9071.88,9119.04,9035.79,9065.45,171.7762178
1590073200000,9061.69,9138.49,9040,9071.88,176.7334242
1590069600000,9278.29,9300,8927.51,9061.69,901.748265
1590066000000,9341.05,9378.6,9250,9278.29,72.31070219
1590062400000,9370.46,9380,9313.12,9341.05,76.4526329
1590058800000,9360.93,9375.57,9327.74,9370.46,27.5917487
1590055200000,9288.77,9365.45,9217.43,9360.93,115.9635158
1590051600000,9365.9,9425.31,9288.77,9288.77,115.2069958
1590048000000,9443.9,9495.61,9263.43,9365.9,124.0693542
1590044400000,9479.84,9508.35,9441.97,9443.9,27.87313527
1590040800000,9492.75,9527.79,9479.83,9479.84,19.56649193
1590037200000,9470.28,9511.35,9470.28,9492.75,24.42542869
1590033600000,9465.2,9488.39,9418.5,9470.28,34.38441321
1590030000000,9463.32,9492.64,9447.39,9465.2,56.13473693
1590026400000,9516.09,9528.79,9461.05,9463.32,31.42007953
1590022800000,9556.55,9558.53,9506.34,9516.09,30.79317153
1590019200000,9514.6,9568.98,9481,9556.55,11.81841811
1590015600000,9522.93,9543.33,9442.63,9514.6,65.26097019
1590012000000,9554.49,9571.49,9499.3,9522.93,50.9430243
1590008400000,9591.21,9592.01,9541.09,9554.49,54.4795737
1590004800000,9531.36,9598.41,9519.66,9591.21,31.60169172
1590001200000,9539.52,9539.52,9484.46,9531.36,78.23352744
1589997600000,9536.52,9542.35,9507.49,9539.52,76.17495028
1589994000000,9481.03,9541.72,9448.62,9536.52,135.8788732
1589990400000,9403.92,9520.04,9351.55,9481.03,341.4408881
1589986800000,9771.21,9771.21,9302.03,9403.92,749.2032489
1589983200000,9786.25,9799.99,9770,9771.21,41.42353414
1589979600000,9760.3,9790.87,9746.36,9786.25,53.91549122
1589976000000,9714.22,9784.32,9714.22,9760.3,43.9996243
1589972400000,9774.99,9777.21,9714.22,9714.22,16.05566083
1589968800000,9790.77,9801.21,9724.47,9774.99,75.99804278
1589965200000,9784.55,9790.98,9748.5,9790.77,32.5667768
1589961600000,9764.97,9796.41,9742.71,9784.55,45.56531238
1589958000000,9716.58,9784.71,9705.49,9764.97,32.13219571
1589954400000,9755.01,9845.15,9647,9716.58,195.6072465
1589950800000,9733,9755.01,9717.66,9755.01,18.57203916
1589947200000,9722.01,9748.8,9701.46,9733,64.80073213
1589943600000,9732.17,9776.81,9716.54,9722.01,12.71028329
1589940000000,9751.51,9752.18,9715,9732.17,18.46953835
1589936400000,9744.9,9774.08,9735.62,9751.51,62.88039315
1589932800000,9777.43,9801.22,9737.79,9744.9,42.27585179
1589929200000,9754.53,9798.61,9712.28,9777.43,55.48908989
1589925600000,9693.6,9774.99,9662.7,9754.53,35.61790943
1589922000000,9694.26,9700.86,9669.74,9693.6,65.17368796
1589918400000,9638.52,9699,9628.88,9694.26,48.32512951
1589914800000,9706.23,9722.31,9638.52,9638.52,94.76404575
1589911200000,9662.36,9725.04,9658.52,9706.23,54.12599019
1589907600000,9700.26,9719.76,9628.88,9662.36,97.47103478
1589904000000,9684.19,9731.66,9670.5,9700.26,55.88091545
1589900400000,9700.96,9735.62,9643.32,9684.19,121.2784722
1589896800000,9671.97,9734.87,9670.47,9700.96,108.976724
1589893200000,9621.5,9687.02,9597.5,9671.97,53.57887371
1589889600000,9733.43,9756.52,9555.57,9621.5,222.9222325
1589886000000,9783.6,9900,9701.36,9733.43,230.6239368
1589882400000,9787.9,9806.93,9759.99,9783.6,41.03923623
1589878800000,9794.51,9811.88,9766.22,9787.9,47.3346798
1589875200000,9564.11,9819.41,9564.11,9794.51,217.8802277
1589871600000,9585.18,9612.14,9550.01,9564.11,48.63165885
1589868000000,9598.33,9612.79,9580.79,9585.18,64.38254243
1589864400000,9523.17,9602.85,9520,9598.33,28.26497176
1589860800000,9518.31,9558.23,9467.86,9523.17,31.90667847
1589857200000,9604.31,9625.34,9483.64,9518.31,69.52191891
1589853600000,9652.56,9652.56,9535.77,9604.31,70.11403155
1589850000000,9624.28,9658.95,9624.28,9652.56,21.22396315
1589846400000,9729.56,9738.84,9577.22,9624.28,104.1889763
1589842800000,9717.5,9752.46,9701.31,9729.56,50.46162649
1589839200000,9688.4,9744.78,9676.33,9717.5,33.68830853
1589835600000,9682.4,9724.14,9676.34,9688.4,43.05825364
1589832000000,9700.94,9715.47,9648.8,9682.4,60.55097694
1589828400000,9659.51,9714.87,9652.22,9700.94,67.79952492
1589824800000,9622.96,9659.51,9611.04,9659.51,31.86132039
1589821200000,9635.9,9652.76,9547.02,9622.96,112.5263407
1589817600000,9661.03,9702,9599.29,9635.9,168.6284566
1589814000000,9707.93,9718.36,9645.38,9661.03,95.2426807
1589810400000,9657.4,9733.45,9631.31,9707.93,87.70975109
1589806800000,9667.44,9689.16,9634,9657.4,94.40820933
1589803200000,9641.33,9667.49,9567.63,9667.44,23.38932631
1589799600000,9625.42,9686.77,9625.42,9641.33,29.32803436
1589796000000,9573.02,9649.52,9560.06,9625.42,17.92790595
1589792400000,9585.78,9605.43,9535.68,9573.02,52.11805512
1589788800000,9767.96,9789.97,9452.5,9585.78,356.1967211
1589785200000,9777.89,9798.27,9745,9767.96,24.2919814
1589781600000,9863.58,9882.7,9727.03,9777.89,98.72082353
1589778000000,9863.99,9895.1,9853.08,9863.58,22.30402318
1589774400000,9859.74,9909.33,9839.8,9863.99,96.0593914
1589770800000,9863.45,9884.33,9818.58,9859.74,52.73904434
1589767200000,9903,9926.77,9837.03,9863.45,69.42110892
1589763600000,9779.1,9955.32,9758,9903,278.4479432
1589760000000,9667.5,9786.19,9667.5,9779.1,48.3744588
1589756400000,9676,9726.51,9656.98,9667.5,38.77816239
1589752800000,9768.69,9768.69,9607.37,9676,81.28463396
1589749200000,9754.79,9792.99,9739.01,9768.69,10.43535525
1589745600000,9780.2,9780.2,9723.43,9754.79,17.57435893
1589742000000,9758.58,9785.17,9734.38,9780.2,83.24501894
1589738400000,9762.35,9765,9709.03,9758.58,42.51767136
1589734800000,9739.65,9777.78,9729.18,9762.35,45.54537627
1589731200000,9827.74,9846.42,9707.19,9739.65,60.85504896
1589727600000,9813.4,9890,9769.14,9827.74,164.730562
1589724000000,9755.64,9822.32,9732.76,9813.4,57.61605861
1589720400000,9780.84,9790,9704.16,9755.64,49.25480037
1589716800000,9527.79,9781.07,9527.79,9780.84,309.1215182
1589713200000,9532,9535.2,9492.71,9527.79,42.78739821
1589709600000,9491.63,9532,9491.63,9532,11.69832869
1589706000000,9492.14,9506.76,9457.3,9491.63,15.49552586
1589702400000,9543.02,9551.92,9486.89,9492.14,3.497779187
1589698800000,9549.73,9560,9503.56,9543.02,10.05211058
1589695200000,9496.09,9550,9494.66,9549.73,8.150054896
1589691600000,9516.75,9532.8,9470.6,9496.09,13.06375493
