unix,open,high,low,close,Volume BTC,Volume USDT,gains,losses,gains ave,losses ave,rs,rsi,rsi ma,rsi ema
1.54E+12,6252.26,6373.98,6221,6312,32439.45643,204178350,61.19,0,837.9174469,1270.823781,0.659349832,39.73543249,50.73167965,51.08884127
1.54E+12,6311.99,6404,6169.68,6294.91,33104.88859,208346648.8,0,17.09,778.0662007,1197.140654,0.649937163,39.39163126,50.45281551,50.83378087
1.54E+12,6293,6360,6192.37,6338.62,31433.64594,197398009,43.71,0,766.2000435,1111.630607,0.689257779,40.80240374,50.3503698,50.76231001
1.54E+12,6338.62,6535,6337.4,6487.38,40465.06311,260985165.2,148.76,0,860.231469,1032.228421,0.833373168,45.45573059,50.27944581,50.54566386
1.54E+12,6487.39,6584.99,6385.62,6476.63,37173.33928,241466662.6,0,10.75,798.786364,969.2478193,0.824130164,45.17935069,50.02587224,50.40895802
1.54E+12,6476.63,6565.45,6466.13,6514.96,25243.65661,164557841.1,38.33,0,780.0601952,900.0158322,0.866718303,46.43005331,49.77664804,50.31829947
1.54E+12,6514.96,6524.62,6370,6505,27568.1329,178614079.2,0,9.96,724.3416098,845.6889871,0.856510633,46.13550916,49.55290074,50.11360041
1.54E+12,6500.08,6533.84,6201,6248.69,35987.25474,228970700.8,0,256.31,672.6029234,1041.592631,0.645744702,39.23723415,48.77389364,49.87773375
1.54E+12,6248.69,6390,6224.98,6336.45,32620.86667,205736329.4,87.76,0,712.3198574,967.1931572,0.73648149,42.41228566,47.9827194,49.65035064
1.54E+12,6336.39,6517.7,6123,6391.89,39044.08008,247455364.5,55.44,0,716.8798676,898.1079317,0.798211264,44.38918163,47.34700218,49.03683074
1.54E+12,6392,6540,6325,6492,25189.02473,161844271.6,100.11,0,765.7841628,833.9573651,0.918253372,47.86924321,46.94216001,48.2989528
1.54E+12,6492,6784.86,6491,6759.02,51779.34346,345746942,267.02,0,978.105294,774.3889819,1.263067162,55.81218195,46.8858378,47.63258736
1.54E+12,6759.01,6839.03,6627,6723.05,29349.69067,197210670.9,0,35.97,908.2406302,755.0454832,1.202895256,54.60519527,46.56863278,47.14928822
1.54E+12,6723.05,6788.23,6661.75,6708,30286.22977,203479219.4,0,15.05,843.3662994,716.163663,1.177616714,54.07823638,46.12556771,46.96487292
1.54E+12,6706.81,6730,6557,6581.39,35305.73991,234355999.5,0,126.61,783.1258495,791.6191156,0.989271019,49.73032884,45.54184587,46.68750482
1.54E+12,6581.42,6584.01,6325.02,6447.54,40301.02945,258927200.8,0,133.85,727.1882888,868.9248931,0.83688279,45.55994506,44.65974587,46.29414885
1.54E+12,6445.11,6557.99,6379.7,6465.12,33484.54207,216859675.3,17.58,0,692.8262682,806.8588293,0.858670988,46.19811648,44.69141781,45.76753676
1.54E+12,6467.84,6750,6434,6689.13,33087.4283,216914853.2,224.01,0,867.3486776,749.2260558,1.157659522,53.65348472,45.2517024,44.99208314
1.54E+12,6689.12,6814.8,6540.88,6634.58,42399.44852,283144987.5,0,54.55,805.3952006,750.2599089,1.073488255,51.77209239,45.82898633,44.78161741
1.54E+12,6634.58,6636,6464.57,6596.38,30255.9597,198424303.6,0,38.2,747.866972,734.8699154,1.0176862,50.43827926,46.51525588,45.1106769
1.54E+12,6597.66,6662,6533,6626.57,27764.72452,183438992.4,30.19,0,724.6379026,682.3792072,1.061928463,51.50171221,47.16131564,45.6134935
1.54E+12,6626.57,6667.09,6510,6611.61,20621.50689,136115257,0,14.96,672.8780524,648.5978352,1.037434934,50.91867802,47.69385114,46.24472717
1.54E+12,6610,6640,6494,6525.79,28245.81009,185725492.3,0,85.82,624.8153344,688.0894184,0.908043806,47.59030181,48.08426403,46.8863391
1.54E+12,6525.79,6549,6430,6510,28451.96914,184622957,0,15.79,580.1856676,654.7301743,0.88614469,46.98179811,48.3785209,47.45159753
1.54E+12,6510.01,6643.46,6505.09,6593.79,20074.30082,132348680.7,83.79,0,622.5338342,607.9637333,1.023965411,50.59204103,48.62310711,47.89446408
1.54E+12,6591.69,6697,6543.08,6635.65,16096.55239,106264514.7,41.86,0,619.9271318,564.5377523,1.098114571,52.33816047,48.96400282,48.23330385
1.54E+12,6635.65,6651,6566.77,6594.27,10939.50539,72247942.41,0,41.38,575.6466224,565.5936271,1.017774237,50.44044167,49.15497369,48.50616613
1.54E+12,6596.44,6640,6525,6615.26,17406.83176,114489082.8,20.99,0,555.5190065,525.1940823,1.057740415,51.40300531,49.40580684,48.82665181
1.54E+12,6615.26,6715.6,6587,6673.01,23123.41954,153704602.4,57.75,0,573.5890774,487.6802193,1.176158176,54.047458,50.11105559,49.05647713
1.54E+12,6673.01,6685.38,6607,6656.61,15354.77947,102115186.4,0,16.4,532.6184291,469.2459179,1.135051811,53.16272913,50.62298147,49.30100793
1.54E+12,6656.67,6659.95,6530,6631,15390.66144,101609680.9,0,25.61,494.5742556,461.3383524,1.072042359,51.73843837,50.97294608,49.86804129
1.54E+12,6630.21,6633.92,6205,6252.68,48712.40033,308153124.4,0,378.32,459.247523,806.7056129,0.569287626,36.27681863,50.42092586,50.39649942
1.54E+12,6252.71,6360,6209,6298.01,29004.07142,183030273,45.33,0,471.7741285,749.0837834,0.629801551,38.64283664,49.60333799,50.80001208
1.54E+12,6298,6345,6285.07,6332.93,19098.07003,120728651,34.92,0,472.9959765,695.5777989,0.680004418,40.47634702,48.93053569,50.53465173
1.54E+12,6332.92,6416,6308,6339.34,15627.41131,99527294.08,6.41,0,445.6205496,645.8936704,0.689928652,40.82590418,48.29947225,49.88273211
1.54E+12,6339.34,7680,6300,6752.5,90748.03125,627984505.6,413.16,0,826.9505103,599.7584082,1.378806031,57.96210422,48.69146156,49.21619462
1.54E+12,6752.5,6900,6670,6759.27,27557.95776,186122772.2,6.77,0,774.6526167,556.9185219,1.390962208,58.17583411,49.29221818,48.57448896
1.54E+12,6762.76,6811.12,6676.01,6740.89,26641.43138,179641733.2,0,18.38,719.320287,535.5186275,1.343221785,57.32371531,49.8220086,48.65636978
1.54E+12,6739.01,6796,6567,6618.96,20116.52194,134777360.2,0,121.93,667.9402665,619.197297,1.07871961,51.89346387,49.73819808,49.10146366
1.54E+12,6618.96,6648.14,6523,6528.88,20772.60077,136686215.7,0,90.08,620.2302474,665.0489186,0.932608459,48.25646162,49.57078709,49.60584512
1.54E+12,6528.88,6617.65,6505.55,6588.4,19240.72225,126325797.5,59.52,0,635.4480869,617.5454244,1.028990033,50.71439566,49.58393549,49.69849219
1.54E+12,6585.72,6663.9,6580,6590.11,6515.357792,43146401.59,1.71,0,591.7689378,573.435037,1.031972063,50.78672495,49.54988848,49.60909862
1.54E+12,6590.12,6639,6535.27,6581.2,16213.69266,106815019.6,0,8.91,549.499728,541.3853915,1.014988097,50.37191526,49.52385216,49.59148443
1.54E+12,6581.2,6595,6515.45,6553.51,13856.60176,90969791.03,0,27.69,510.2497474,530.4050064,0.962000248,49.03160684,49.59248573,49.56236727
1.54E+12,6553.51,6630,6547.53,6565.5,11951.54398,78795617.02,11.99,0,485.7933369,492.5189345,0.986344489,49.6562653,49.71984131,49.53540669
1.54E+12,6566.81,6575.09,6502.8,6528.09,10342.70124,67691945.45,0,37.41,451.0938128,494.7490106,0.911762941,47.6922594,49.58175647,49.57536202
1.54E+12,6528.13,6600,6515.01,6538.63,9443.504156,61792487.8,10.54,0,429.4128262,459.4097955,0.934705421,48.31254467,49.39006048,49.67649753
1.54E+12,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04,0,33.03,398.7404815,459.6248102,0.867534721,46.45347212,49.20020479,49.61017879
1.54E+12,6505.6,6514.17,6453,6489.93,5743.933728,37298357.26,0,15.67,370.2590185,442.4644666,0.836810742,45.55780967,48.92186214,49.45609598
1.54E+12,6489.93,6505.01,6315,6344.5,13827.22407,88484721.04,0,145.43,343.8119458,556.2898618,0.618044601,38.19700648,48.16707874,49.27697215
1.54E+12,6344.5,6395,6317.01,6330.87,8877.175385,56393439.18,0,13.63,319.2539496,530.1848717,0.602155902,37.5841016,47.42523933,49.02839514
1.54E+12,6330.01,6428,6245.02,6371.93,12148.88822,76970488.28,41.06,0,337.5100961,492.3145237,0.68555787,40.67246115,46.89828803,48.42547366
1.54E+12,6369.52,6442.65,6348.66,6410,9099.035841,58031686.83,38.07,0,351.4722321,457.1492006,0.768834839,43.46560923,47.2406114,47.72530963
1.54E+12,6410,6460.34,6388.2,6433.98,9739.440679,62589428.22,23.98,0,350.3470726,424.4956863,0.825325401,45.21524769,47.55358335,47.14639451
1.54E+12,6432.8,6439.97,6345,6387.09,7661.241476,48934237.94,0,46.89,325.3222817,441.0645658,0.737584261,42.44883413,47.64751131,47.21234633
1.54E+12,6388,6525,6359,6485.85,10592.39494,68169573.19,98.76,0,400.8449759,409.559954,0.978721118,49.46230719,48.05876859,47.45121224
1.54E+12,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.14,0,16.86,372.2131919,397.1656715,0.937173624,48.37840102,47.60240177,47.58862159
1.54E+12,6468.99,6531.31,6445.18,6519.11,11926.5657,77336101.19,50.12,0,395.7465353,368.796695,1.073075059,51.76247982,47.29700395,47.91772449
1.54E+12,6522.73,6615.15,6509,6578.46,14271.59112,93820576.63,59.35,0,426.8289257,342.4540739,1.24638297,55.483993,47.20939813,47.69699859
1.54E+12,6578.46,6594,6468.22,6479.84,13259.78928,86450363.68,0,98.62,396.3411453,416.6130686,0.951341125,48.75319403,47.05986147,47.41700234
1.54E+12,6479.84,6511.53,6391.01,6419.99,11787.61658,75997777.5,0,59.85,368.0310635,446.7049923,0.82387945,45.17181495,46.91297353,47.27167939
1.54E+12,6419.99,6475.55,6411,6433.05,7714.829926,49745307.64,13.06,0,354.8031304,414.7974929,0.855364694,46.10224052,46.6933471,47.12340685
1.54E+12,6435.16,6462.14,6355,6449.81,8213.507117,52709099.32,16.76,0,346.2200496,385.1691005,0.898878049,47.33732372,46.52908989,46.97610353
1.54E+12,6450.71,6497,6421,6453.07,10132.78257,65390882.14,3.26,0,324.7500461,357.6570219,0.907992927,47.58890424,46.39656556,46.77817403
1.54E+12,6451.68,6498,6391.15,6457.66,11790.56493,76142983.15,4.59,0,306.1436142,332.1100918,0.921813645,47.9658185,46.34581373,46.60381513
1.54E+12,6458.98,6482.84,5656.87,5922.41,46478.964,279632622.9,0,535.25,284.2762132,843.6379424,0.336964708,25.20371003,45.18140634,46.45874043
1.54E+12,5917.2,5939.54,5403.42,5753.4,47700.8294,270133503.7,0,169.01,263.9707694,952.3880893,0.277167231,21.701718,43.94376151,46.37969174
1.54E+12,5757.09,5782.89,5549.25,5655.94,38721.80227,219097216,0,97.46,245.1157144,981.8203687,0.249654338,19.97787153,42.59449136,45.54089196
1.54E+12,5650.57,5656.6,5565.43,5628.29,26411.24141,148072393.1,0,27.65,227.6074491,939.3403423,0.242305625,19.50451004,41.31120745,44.42290065
1.54E+12,5630.49,5738.17,5617,5662,23844.99935,134893237,33.71,0,245.0597742,872.2446036,0.280953041,21.93312575,40.18622251,43.14301415
1.54E+12,5661.94,5664,4855,4910.03,70580.89286,368688743.5,0,751.97,227.5555046,1561.911418,0.145690403,12.71638507,38.97285958,41.86074946
1.54E+12,4913.4,5048.24,4326,4558.86,117380.9516,548036628.7,0,351.17,211.30154,1801.516316,0.117290939,10.49779737,37.68303557,40.68858059
1.54E+12,4559.91,4787.2,4413.85,4661.07,61071.82948,281264433.5,102.21,0,298.4185728,1672.836579,0.17839075,15.13850566,36.46713293,39.48757588
1.54E+12,4661.08,4721.77,4335,4370,34531.11914,157459733.7,0,291.07,277.1029605,1844.418252,0.150238678,13.06152203,35.01931925,38.22439766
1.54E+12,4370.9,4484,4222.94,4420.61,49371.92032,215283656.1,50.61,0,307.9198919,1712.674091,0.179788959,15.23907794,33.5918826,36.99431235
1.54E+12,4415.63,4527,3824.69,3932.44,61693.11101,258702927.7,0,488.17,285.9256139,2078.510228,0.137562765,12.09276263,32.14635538,35.61181718
1.54E+12,3933.68,4233,3652.66,4085.78,101693.9756,398253568.5,153.34,0,418.8423558,1930.045212,0.217011681,17.83151998,30.64012742,34.19786297
1.54E+12,4088.69,4206,3701,3862.2,94503.75077,373225761.8,0,223.58,388.9250446,2015.764839,0.192941675,16.17360506,29.10656571,32.76180766
1.54E+12,3864.45,3940,3689.12,3875.21,67480.60721,257593168.1,13.01,0,374.1546843,1871.781636,0.199892272,16.6591849,27.43498024,31.27663149
1.54E+12,3875.63,4394.47,3874.27,4264.85,91983.56795,382697308.3,389.64,0,737.0693497,1738.082948,0.424070296,29.77874737,26.21092092,29.75758544
1.54E+12,4262.06,4450.38,4125.65,4295.84,73980.19867,316809038.4,30.99,0,715.411539,1613.934166,0.443271822,30.71298251,25.35186323,28.1317618
1.54E+12,4295.72,4341.36,3943,4041.32,67758.44628,278810574.9,0,254.52,664.3107148,1753.173154,0.378919055,27.47942699,24.50936856,26.78717318
1.54E+12,4041.27,4299.99,3963.01,4190.02,44840.07348,186157614.3,148.7,0,765.5599495,1627.9465,0.470261123,31.98487096,23.83711287,25.78245622
1.54E+12,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339,0,29.01,710.8770959,1540.674608,0.461406382,31.57276357,23.08641953,24.89129486
1.54E+12,4160.55,4179,3827,3884.01,49094.36916,195055919.5,0,277,660.1001605,1707.626421,0.386560053,27.8790704,22.14785601,24.15336747
1.54E+12,3884.76,4085,3781,3951.64,48489.55161,191673423.7,67.63,0,680.580149,1585.653105,0.429211248,30.03133714,21.29383309,23.40650391
1.54E+12,3950.98,3970,3745,3769.84,44004.79945,169404368.2,0,181.8,631.9672813,1654.192169,0.382039822,27.64318478,21.40999856,22.52545038
1.54E+12,3768.44,3899.99,3500,3508.75,68378.79694,254722331.5,0,261.09,586.8267612,1797.125586,0.326536312,24.61570853,21.54876001,21.66331828
1.54E+12,3508.75,3549.99,3224.6,3403.55,95145.45744,322364604.3,0,105.2,544.9105639,1773.959473,0.307171935,23.49896956,21.71643134,21.48599447
1.54E+12,3403.57,3495,3222,3410.93,55365.94995,187909876.2,7.38,0,513.3683808,1647.248082,0.311652135,23.7602735,21.91908675,21.52993035
1.54E+12,3411.36,3658,3394.04,3545.37,45956.8933,161618597.8,134.44,0,611.1392107,1529.587504,0.399545112,28.54821246,22.23409088,21.66048105
1.54E+12,3548.49,3610,3370.11,3432.88,40989.24455,142507933.1,0,112.49,567.48641,1532.821254,0.370223474,27.01920389,22.91517749,21.84150504
1.54E+12,3434.01,3480,3324.32,3380.39,35920.86415,121841475.3,0,52.49,526.9516664,1475.824022,0.357055895,26.31106766,23.66819036,22.11631512
1.54E+12,3379.23,3492,3350,3445,33922.93129,116227185.8,64.61,0,553.9222617,1370.40802,0.404202437,28.78519695,24.3180328,22.67551878
1.54E+12,3446.38,3460,3255.5,3302.06,40040.91701,134817053.7,0,142.94,514.3563858,1415.461733,0.363384169,26.6531017,24.96525088,23.37038888
1.54E+12,3302.06,3335.39,3177,3224.17,44492.98381,145101409.5,0,77.89,477.616644,1392.247323,0.343054453,25.54285511,25.45590694,24.03373963
1.54E+12,3225.19,3276.5,3156.26,3211.72,29796.04144,95588793.64,0,12.45,443.5011694,1305.251086,0.339782264,25.36100628,26.08772806,24.6857975
1.54E+12,3211.71,3294,3186,3228.67,24628.80854,80068159.4,16.95,0,428.7725145,1212.018866,0.353767195,26.13205552,26.48299166,25.22487411
1.55E+12,3229.22,3585,3216,3509.08,66761.7517,228756567.6,280.41,0,678.5559063,1125.44609,0.602921733,37.61392215,27.50395914,25.82887188
1.55E+12,3509.03,3678.59,3424.47,3652.98,61369.61526,216563775,143.9,0,773.9876273,1045.057083,0.74061756,42.54912608,28.73681348,26.28675572
1.55E+12,3653,3912.73,3622.55,3662.22,94137.34101,352638213.5,9.24,0,727.9427967,970.4101486,0.750139307,42.86169131,29.35981081,27.13879811
1.55E+12,3660.01,4120,3635,4049.62,101543.836,399967057.8,387.4,0,1063.346883,901.095138,1.180060615,54.12971579,30.47489335,28.25740887
1.55E+12,4051.86,4139.99,3764,3838.66,82343.85011,325803280,0,210.96,987.3935339,1047.6912,0.942447101,48.51854656,31.47675619,29.02909023
1.55E+12,3840.25,3979,3785,3948.91,42822.35087,165085567.6,110.25,0,1027.115424,972.8561139,1.055773212,51.35650207,32.39921481,30.04115241
1.55E+12,3948.91,4021.53,3870,3929.71,40117.53153,158756356.8,0,19.2,953.7500369,922.5663915,1.033800977,50.83098045,33.31627276,31.04607505
1.55E+12,3929.71,4198,3924.83,4008.01,64647.80913,264628967.1,78.3,0,963.9250343,856.6687921,1.125201529,52.94563896,34.50991888,31.99327288
1.55E+12,4010.11,4020,3646.41,3745.79,62725.62943,235584303,0,262.22,895.0732461,1057.698164,0.846246383,45.83604827,35.26252417,32.91937279
1.55E+12,3745.56,3837.15,3656.74,3777.74,42629.37582,159705204.5,31.95,0,863.0894428,982.1482952,0.878777112,46.77388854,36.17351006,34.03275505
1.55E+12,3777.74,3813.98,3535,3567.91,44097.39291,161915849.9,0,209.83,801.4401969,1121.824846,0.714407601,41.67081391,36.98565794,34.89359344
1.55E+12,3567.89,3887.25,3540.04,3839.26,45964.30499,170638519.2,271.35,0,1015.544469,1041.694499,0.974896641,49.36443867,38.21734694,35.78953508
1.55E+12,3839,3892,3670,3695.32,38874.3739,148205200.1,0,143.94,943.0055779,1111.227749,0.848615937,45.90547555,39.27188038,36.62682108
1.55E+12,3696.71,3903.5,3657.9,3801.91,33222.36926,124966229.5,106.59,0,982.2380367,1031.854339,0.951915401,48.76827144,40.23474033,37.74018918
1.55E+12,3803.12,3810,3630.33,3702.9,29991.77835,111847216.1,0,99.01,912.0781769,1057.160457,0.86276229,46.31628493,41.15364895,38.81237302
1.55E+12,3701.23,3810.16,3642,3797.14,23741.68703,88149249.09,94.24,0,941.1697357,981.6489962,0.958764018,48.9473979,42.23156944,39.80803013
1.55E+12,3796.45,3882.14,3750.45,3858.56,35156.46337,133876627.2,61.42,0,935.363326,911.5312108,1.026145145,50.64519426,43.27252169,40.7499633
1.55E+12,3857.57,3862.74,3730,3766.78,29406.94836,111657372.7,0,91.78,868.5516599,938.2018386,0.925762053,48.07250467,44.29249326,41.7870876
1.55E+12,3767.2,3823.64,3703.57,3792.01,29519.55467,111034550.6,25.23,0,831.7422556,871.1874215,0.954722526,48.84184396,45.40196892,42.82689146
1.55E+12,3790.09,3840.99,3751,3770.96,30490.66775,115893501.3,0,21.05,772.3320945,830.0097486,0.930509667,48.20020758,46.48954993,43.85281272
1.55E+12,3771.12,4027.71,3740,3987.6,36553.80671,142198812.2,216.64,0,933.8055163,770.723338,1.211596263,54.78379049,47.85391826,44.93722206
1.55E+12,3987.62,4017.9,3921.53,3975.45,31869.84626,126830380.5,0,12.15,867.1051223,727.821671,1.1913703,54.3664528,48.65165782,46.02385157
1.55E+12,3976.76,4069.8,3903,3955.13,38901.42312,154778846.5,0,20.32,805.1690421,696.1544087,1.156595479,53.63061782,49.1793479,47.30489826
1.55E+12,3955.45,4006.81,3930.04,3966.65,28989.43951,115218950.3,11.52,0,759.1769677,646.4290938,1.174416459,54.01064982,49.71025069,48.24762995
1.55E+12,3966.06,3996.01,3540,3585.88,59402.22851,221789348,0,380.77,704.9500414,981.0255871,0.718584765,41.81258789,49.12372079,48.89983252
1.55E+12,3585.88,3658,3465,3601.31,38338.65473,137560743.6,15.43,0,670.026467,910.9523309,0.735523083,42.38048403,48.8314321,49.46712524
1.55E+12,3601.31,3618.19,3530,3583.13,21999.92835,78908770.68,0,18.18,622.1674337,864.0643073,0.720047603,41.86207417,48.37931648,49.22674212
1.55E+12,3584.1,3611.1,3441.3,3476.81,26385.75745,92882249.47,0,106.32,577.7269027,908.6654282,0.635797164,38.86772629,47.80963771,48.9500251
1.55E+12,3477.56,3671.87,3467.02,3626.09,35235.21122,125631820.1,149.28,0,685.7406954,843.7607547,0.812719354,44.83426252,47.42338169,48.55052907
1.55E+12,3626.08,3648.42,3516.62,3553.06,34137.99746,122785440.2,0,73.03,636.7592171,856.5221294,0.743424128,42.64161061,47.27126561,48.03190512
1.55E+12,3553.06,3645,3543.51,3591.84,27480.17998,98504455.21,38.78,0,630.0564159,795.3419773,0.792183028,44.20212755,47.1488008,47.60593872
1.55E+12,3591.84,3634.7,3530.39,3616.21,29755.44084,106709137,24.37,0,609.4223862,738.5318361,0.825180928,45.21091118,47.31737686,47.37166754
1.55E+12,3613.32,3620,3565.75,3594.87,22713.44676,81699723.54,0,21.34,565.8922157,707.1195621,0.800277981,44.45302279,47.08349992,47.21566083
1.55E+12,3594.87,3720,3594.23,3665.3,22171.57812,81354185.9,70.43,0,595.9013432,656.6110219,0.907540878,47.57648386,47.16307174,47.28686205
1.55E+12,3665.75,3693.73,3475,3539.28,27901.9386,99767239.95,0,126.02,553.3369615,735.7302346,0.752092187,42.9253776,46.8848387,47.14450856
1.55E+12,3539.26,3559.51,3475.5,3526.9,19644.43684,69316548.77,0,12.38,513.8128929,695.558075,0.738705956,42.48596225,46.70244238,47.15750279
1.55E+12,3526.88,3608.5,3434.85,3570.93,29336.44297,103804480.1,44.03,0,521.1419719,645.8753554,0.806877004,44.65588983,46.49808486,46.96663793
1.55E+12,3570.41,3607.98,3514.5,3552.82,24938.8427,88816396.35,0,18.11,483.9175454,617.8514014,0.783226427,43.92187189,46.17792665,46.78170105
1.55E+12,3552.97,3589,3529.22,3569.62,20826.25118,74037052.87,16.8,0,466.1520064,573.7191585,0.812509047,44.82786158,46.02341983,46.58316971
1.55E+12,3569.07,3587.15,3522.51,3565.29,17608.34667,62634926.46,0,4.33,432.8554345,537.0692186,0.805958375,44.62773816,45.82274813,46.29949957
1.55E+12,3566.69,3662.94,3545,3565.25,19476.53234,69841766.65,0,0.04,401.9371892,498.7471315,0.805893736,44.62575621,45.65253616,46.10624375
1.55E+12,3565.62,3579,3486,3550.84,22735.59816,80743416.85,0,14.41,373.22739,477.5323364,0.781575113,43.86989398,45.1328268,45.90779682
1.55E+12,3550.05,3557.75,3380.27,3434.15,40405.1114,139258708.8,0,116.69,346.5682907,560.1128838,0.618747222,38.2238322,44.36413058,45.72911436
1.55E+12,3434,3443.45,3349.92,3411.04,29544.92898,100542807.5,0,23.11,321.8134128,543.2148207,0.592423845,37.20264846,43.58184633,45.31171307
1.55E+12,3410.04,3478,3387.1,3458.18,23968.26024,82521122.86,47.14,0,345.9667404,504.4137621,0.685878869,40.68375738,42.9472324,44.64840533
1.55E+12,3457.5,3489.2,3418.8,3434.1,29607.19025,101928347,0,24.08,321.2548304,492.4642076,0.652341481,39.47982232,42.83614833,43.90181403
1.55E+12,3434.1,3488,3401.2,3462.07,25260.47616,87075914.23,27.97,0,326.2780568,457.2881928,0.71350641,41.64013662,42.80089369,43.23360689
1.55E+12,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.98,42.7,0,345.6724813,424.6247505,0.814065786,44.87520753,42.94437623,42.9553859
1.55E+12,3504.06,3511.09,3426,3458.11,19867.33639,68801620.06,0,46.66,320.9815898,440.9544111,0.72792466,42.1271064,43.09958481,42.84724135
1.55E+12,3458.11,3484.88,3433.31,3463.22,23131.98111,80024258.23,5.11,0,303.1643334,409.4576675,0.740404583,42.54209567,42.990434,42.91523577
1.55E+12,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06,8.37,0,289.8797381,380.2106912,0.762418693,43.25979382,43.0198713,43.04428009
1.55E+12,3471.57,3482.72,3380,3405.37,35310.24485,120500703,0,66.22,269.1740426,419.2727847,0.642002182,39.09874109,42.7768529,43.00658783
1.55E+12,3407,3426.45,3390,3398.4,18665.53864,63611505.79,0,6.97,249.9473252,396.2947287,0.630710699,38.67704426,42.46571638,43.01588626
1.55E+12,3398.4,3733.58,3373.1,3659.04,47968.05801,170118212.5,260.64,0,492.7339449,367.9879623,1.338994737,57.24659042,43.07493388,42.8485629
1.55E+12,3660.27,3680.02,3625.13,3665.18,24759.83372,90488500.07,6.14,0,463.6786631,341.7031079,1.356963552,57.57253017,43.55093609,42.58057033
1.55E+12,3665.18,3684.99,3609.76,3680.06,23250.60263,84696423.96,14.88,0,445.4387586,317.295743,1.403859864,58.40023726,44.28783417,42.92662482
1.55E+12,3679.75,3684.9,3615.53,3631.05,24954.61457,90731831.9,0,49.01,413.6217044,343.6417614,1.203642138,54.62058096,44.86567315,43.36364271
1.55E+12,3631.05,3667.6,3582.34,3631.46,29479.59823,106766440,0.41,0,384.4872969,319.0959213,1.204927018,54.64702497,45.34144149,44.01057673
1.55E+12,3631.51,3670,3591.75,3609.4,25773.99765,93350740.95,0,22.06,357.0239186,318.3633555,1.121435342,52.86210331,45.7671668,44.60914423
1.55E+12,3608.34,3626.4,3568.11,3590.56,21753.50126,78367545.58,0,18.84,331.5222101,314.4631158,1.054248315,51.32039333,46.07633498,45.12175231
1.55E+12,3590.57,3653.23,3573.45,3602.47,20777.8729,74938358.18,11.91,0,319.7520523,292.0014647,1.095035782,52.26811835,46.44016261,45.57354245
1.55E+12,3602.49,3648.2,3597.91,3618.41,19565.99275,70894921.81,15.94,0,312.8526199,271.1442172,1.153823685,53.57094423,46.86612394,45.92549722
1.55E+12,3617.22,3700.11,3604.4,3667.58,25690.22778,93426433.13,49.17,0,339.6760042,251.7767731,1.349115727,57.43079029,47.51188091,46.28576299
1.55E+12,3667.62,3925,3655,3898.6,64042.73049,242898012.8,231.02,0,546.4334325,233.7927179,2.337255999,70.0352625,49.02671092,46.69201565
1.55E+12,3897.35,3994.52,3856,3907.79,50207.17267,197091641,9.19,0,516.592473,217.093238,2.379588041,70.41059479,50.6080417,47.26592133
1.55E+12,3907.35,3986.98,3870.66,3969.74,36205.14085,142571564.6,61.95,0,541.6430107,201.5865782,2.686900167,72.87694392,52.14105058,48.49847404
1.55E+12,3969.74,4016.48,3901.03,3937.31,31103.88473,122714273.9,0,32.43,502.9542242,219.6175369,2.290136896,69.6061279,53.57563656,49.9751714
1.55E+12,3937.31,3988,3926.65,3962,23943.16375,94739322.75,24.69,0,491.7189225,203.93057,2.411207513,70.68486757,54.95871899,51.49128683
1.55E+12,3962,4162.02,3933.15,4117.76,33657.94288,135782959.4,155.76,0,612.3561423,189.3641007,3.233749903,76.38027699,56.45896039,52.95033164
1.55E+12,4118,4198,3712.66,3743.56,62224.18689,244146803.5,0,374.2,568.6164178,550.0380935,1.033776432,50.83038705,56.87340233,54.35620278
1.55E+12,3743.56,3872.66,3740,3827.92,38102.96625,145285565.2,84.36,0,612.3609594,510.7496582,1.198945412,54.52365509,57.44395277,55.82813311
1.55E+12,3828.44,3841.51,3777,3809.23,28838.74804,109932596.1,0,18.69,568.6208909,492.9575398,1.153488577,53.56371931,57.93461589,56.55982156
1.55E+12,3809.31,3838.85,3677.17,3818.07,31500.99547,119564023.1,8.84,0,536.845113,457.746287,1.172800585,53.97644832,58.64307814,57.17871341
1.55E+12,3818.04,3888,3763.87,3813.69,32561.96104,124703738.4,0,4.38,498.4990335,429.4301236,1.16083853,53.72166934,59.35948886,57.70784515
1.55E+12,3814.26,3857,3813.01,3823,23174.57217,88851336.52,9.31,0,472.2019597,398.7565433,1.184186109,54.21635566,59.21519197,58.36250824
1.55E+12,3822.17,3841.31,3772.25,3819.93,19445.83836,74175357.78,0,3.07,438.4732483,373.3439331,1.17444857,54.01132895,59.04561096,59.06039468
1.55E+12,3819.97,3835,3781.32,3807.75,16718.16541,63791898.99,0,12.18,407.1537305,358.8565093,1.134586443,53.15251799,58.79571956,59.16875278
1.55E+12,3807.32,3830,3670.69,3715.3,34742.84166,129739738.2,0,92.45,378.0713212,425.6739015,0.88817125,47.03870213,58.43467771,59.0825535
1.55E+12,3716.1,3877.1,3703.55,3857.73,32962.53616,124945530.8,142.43,0,493.4962268,395.2686228,1.248508478,55.52607386,58.47653718,58.88176975
