unix,close,gains,losses,gains ave,losses ave,rs,rsi
1.59987E+12,50.8,1.84,0,12.64405763,15.52127882,0.814627311,44.89226554
1.59996E+12,48.15,0,2.65,11.74091065,17.06261604,0.6881073,40.76205937
1.60004E+12,49.08,0.93,0,11.83227418,15.84385775,0.746805125,42.75262962
1.60013E+12,48.31,0,0.77,10.98711174,15.48215363,0.709663009,41.50894097
1.60021E+12,47.76,0,0.55,10.20231804,14.92628551,0.683513526,40.60041784
1.6003E+12,48.85,1.09,0,10.56358104,13.86012226,0.762156411,43.25134853
1.60039E+12,48.54,0,0.31,9.809039535,13.18011353,0.744230276,42.66812052
1.60047E+12,48.52,0,0.02,9.108393854,12.25867685,0.743016067,42.62818231
1.60056E+12,47.09,0,1.43,8.457794293,12.81305707,0.66009183,39.76236845
1.60065E+12,43.16,0,3.93,7.853666129,15.82783871,0.496193212,33.16371228
1.60073E+12,44.47,1.31,0,8.602689977,14.6972788,0.585325358,36.92146568
1.60082E+12,42.96,0,1.51,7.988212121,15.15747317,0.527014762,34.51274836
1.60091E+12,44.92,1.96,0,9.377625541,14.07479652,0.666270772,39.9857444
1.60099E+12,46.02,1.1,0,9.807795146,13.06945391,0.750436492,42.8713921
1.60108E+12,46.03,0.01,0,9.117238349,12.13592149,0.751260492,42.89827216
1.60116E+12,46.05,0.02,0,8.486007039,11.26906995,0.753035261,42.95608183
1.60125E+12,45.23,0,0.82,7.879863679,11.28413639,0.698313403,41.11805287
1.60134E+12,45.69,0.46,0,7.777016273,10.47812664,0.74221438,42.60178246
1.60142E+12,46.24,0.55,0,7.771515111,9.729689026,0.798742395,44.40560232
1.60151E+12,46.25,0.01,0,7.226406889,9.034711238,0.799849237,44.43979087
1.6016E+12,44.88,0,1.37,6.710234968,9.759374721,0.687568124,40.74313293
1.60168E+12,45.51,0.63,0,6.86093247,9.062276527,0.75708708,43.08762431
1.60177E+12,46.69,1.18,0,7.550865865,8.414971061,0.897313349,47.29389321
1.60186E+12,46.34,0,0.35,7.011518303,8.163901699,0.858844038,46.2031252
1.60194E+12,45.99,0,0.35,6.510695568,7.930765864,0.820941594,45.08335668
1.60203E+12,46.55,0.56,0,6.605645884,7.364282588,0.896984303,47.28475094
1.60212E+12,47.21,0.66,0,6.793814035,6.838262403,0.993500049,49.8369714
1.6022E+12,47.78,0.57,0,6.878541604,6.349815088,1.083266443,51.9984588
1.60229E+12,48.88,1.1,0,7.487217204,5.896256868,1.269825479,55.94374946
1.60237E+12,50.48,1.6,0,8.552415975,5.475095663,1.562057816,60.96887456
1.60246E+12,50.58,0.1,0,8.04152912,5.084017401,1.5817273,61.26624219
1.60255E+12,49.89,0,0.69,7.467134183,5.410873301,1.380023846,57.98361425
1.60263E+12,49.79,0,0.1,6.933767455,5.124382351,1.353093306,57.50274766
1.60272E+12,49.53,0,0.26,6.438498351,5.01835504,1.282989804,56.19778949
1.60281E+12,47.6,0,1.93,5.978605612,6.589901109,0.907237531,47.56814588
1.60289E+12,46.93,0,0.67,5.551562354,6.789193887,0.817705673,44.98559282
1.60298E+12,47.54,0.61,0,5.765022186,6.304251466,0.914465772,47.76610716
1.60307E+12,47.99,0.45,0,5.803234887,5.85394779,0.991336974,49.78248216
1.60315E+12,46.88,0,1.11,5.388718109,6.545808662,0.82323184,45.15234003
1.60324E+12,52.98,6.1,0,11.10380967,6.078250901,1.826810024,64.62443562
1.60332E+12,54.35,1.37,0,11.68068041,5.644090122,2.069541796,67.42184774
1.60341E+12,55.42,1.07,0,11.9163461,5.240940828,2.273703613,69.45355725
1.6035E+12,59.23,3.81,0,14.87517852,4.866587911,3.056592995,75.34877171
1.60358E+12,58.84,0,0.39,13.81266577,4.908974489,2.813757903,73.77914316
1.60367E+12,56.82,0,2.02,12.82604678,6.578333454,1.949741051,66.09871908
1.60376E+12,57.91,1.09,0,12.99990058,6.108452493,2.128182318,68.03255378
1.60384E+12,55.77,0,2.14,12.07133626,7.812134458,1.54520334,60.71040831
1.60393E+12,54.87,0,0.9,11.20909795,8.154124854,1.374653706,57.88859667
1.60402E+12,54.01,0,0.86,10.4084481,8.431687364,1.234444264,55.24614257
1.6041E+12,55.72,1.71,0,11.37498752,7.829423981,1.452851135,59.23111739
1.60419E+12,55.6,0,0.12,10.56248841,7.390179411,1.429260079,58.83520219
1.60428E+12,53.8,0,1.8,9.808024954,8.662309453,1.132264439,53.10150178
1.60436E+12,53.96,0.16,0,9.267451743,8.043573064,1.152156096,53.53496888
1.60445E+12,54.67,0.71,0,9.315490904,7.46903213,1.247215267,55.50048032
1.60453E+12,58.95,4.28,0,12.9300987,6.935529835,1.864327456,65.08779058
1.60462E+12,63.2,4.25,0,16.25652022,6.440134847,2.524251526,71.62518077
1.60471E+12,58.9,0,4.3,15.0953402,10.28012522,1.468400422,59.48793433
1.60479E+12,61.02,2.12,0,16.13710162,9.545830557,1.690486912,62.83200652
1.60488E+12,59.23,0,1.79,14.9844515,10.65398552,1.406464414,58.44526127
1.60497E+12,57.93,0,1.3,13.91413354,11.19298655,1.243111789,55.4190743
1.60505E+12,59.27,1.34,0,14.26026686,10.39348751,1.372038677,57.84217139
1.60514E+12,60.72,1.45,0,14.69167637,9.651095547,1.522280688,60.35334192
1.60523E+12,65.96,5.24,0,18.88227091,8.961731579,2.106989117,67.81449943
1.60531E+12,63.85,0,2.11,17.53353727,10.4316079,1.680808697,62.69782319
1.6054E+12,62.28,0,1.57,16.28114176,11.25649305,1.44637781,59.12323942
1.60548E+12,73.84,11.56,0,26.67820306,10.45245783,2.552337785,71.84952387
1.60557E+12,76.32,2.48,0,27.25261713,9.705853697,2.807853691,73.73848679
1.60566E+12,73.42,0,2.9,25.30600162,11.91257843,2.124309339,67.99292607
1.60574E+12,81.53,8.11,0,31.60843007,11.06167997,2.85747103,74.07627971
1.60583E+12,82.53,1,0,30.35068507,10.27155998,2.954827226,74.71444534
1.60592E+12,87.14,4.61,0,32.79277899,9.53787712,3.438163291,77.46815666
1.606E+12,82.87,0,4.27,30.45043763,13.12660018,2.319750523,69.87725453
1.60609E+12,89.03,6.16,0,34.43540638,12.18898588,2.825124805,73.85706216
1.60618E+12,89.25,0.22,0,32.19573449,11.31834404,2.844562278,73.98923654
1.60626E+12,81.75,0,7.5,29.89603917,18.00989089,1.659978917,62.40571706
1.60635E+12,71,0,10.75,27.7606078,27.47347011,1.010451453,50.25992802
1.60644E+12,69.15,0,1.85,25.77770724,27.36107939,0.942130494,48.51015403
1.60652E+12,72.7,3.55,0,27.48644244,25.40671658,1.081857325,51.96596866
1.60661E+12,78.91,6.21,0,31.73312512,23.59195111,1.345082693,57.35758048
1.60669E+12,87.65,8.74,0,38.20647333,21.90681174,1.744045358,63.5574537
1.60678E+12,85.08,0,2.57,35.47743952,22.91203947,1.548419099,60.75998644
1.60687E+12,88.9,3.82,0,36.7633367,21.27546523,1.727968639,63.3426871
1.60695E+12,89,0.1,0,34.23738408,19.75578914,1.733030447,63.41057959
1.60704E+12,79.52,0,9.48,31.79185664,27.82466134,1.142578386,53.32726183
1.60713E+12,83.14,3.62,0,33.14100974,25.83718553,1.282686525,56.19196991
1.60721E+12,83.55,0.41,0,31.18379476,23.99167228,1.299775789,56.51750032
1.6073E+12,83.37,0,0.18,28.95638085,22.4579814,1.289358127,56.3196344
1.60739E+12,76.76,0,6.61,26.88806793,27.46383987,0.979035272,49.47032959
1.60747E+12,77.41,0.65,0,25.61749165,25.50213703,1.004523332,50.11282811
1.60756E+12,74.7,0,2.71,23.78767082,26.39055581,0.901370588,47.40636012
1.60764E+12,72.2,0,2.5,22.08855147,27.00551611,0.817927396,44.99230266
1.60773E+12,76.67,4.47,0,24.9807978,25.07655067,0.996181577,49.90435682
1.60782E+12,82.28,5.61,0,28.8064551,23.28536848,1.2371054,55.29937928
1.6079E+12,82.35,0.07,0,26.81885116,21.62212788,1.240342824,55.36397425
1.60799E+12,81.32,0,1.03,24.90321893,21.10769017,1.179817343,54.12459658
1.60808E+12,92.94,11.62,0,34.74441758,19.59999802,1.772674546,63.93374039
1.60816E+12,101.01,8.07,0,40.33267347,18.19999816,2.216081184,68.90625756
1.60825E+12,109.34,8.33,0,45.78176822,16.89999829,2.708980642,73.03841415
1.60834E+12,119.85,10.51,0,53.02164192,15.69285555,3.378712162,77.16223485
1.60842E+12,114.58,0,5.27,49.23438178,19.8419373,2.48132937,71.27534072
1.60851E+12,104.45,0,10.13,45.71764023,28.55465606,1.601057289,61.55409555
1.6086E+12,114.32,9.87,0,52.3220945,26.51503777,1.973298886,66.36732335
1.60868E+12,102.45,0,11.87,48.58480203,36.4911065,1.331414876,57.10759117
1.60877E+12,111.13,8.68,0,53.79445903,33.8845989,1.587578451,61.35382873
1.60885E+12,127.78,16.65,0,66.60199767,31.4642704,2.116750105,67.91529746
1.60894E+12,129.61,1.83,0,63.67471212,29.21682252,2.179385253,68.5473788
1.60903E+12,127.88,0,1.73,59.1265184,28.85990662,2.04874254,67.19959174
1.60911E+12,129.83,1.95,0,56.85319566,26.79848472,2.121507848,67.96420036
1.6092E+12,128.8,0,1.03,52.79225311,25.91430724,2.037185583,67.07478115
1.60929E+12,130.05,1.25,0,50.27137789,24.0632853,2.08913194,67.62844645
1.60937E+12,124.21,0,5.84,46.68056518,28.1844792,1.656250763,62.35295199
1.60946E+12,126.24,2.03,0,45.3762391,26.17130212,1.73381664,63.42110201
1.60955E+12,136.96,10.72,0,52.85507916,24.3019234,2.174933988,68.50328215
1.60963E+12,161.24,24.28,0,73.35971636,22.56607172,3.250885545,76.47548988
1.60972E+12,155.34,0,5.9,68.11973662,26.85420946,2.536650231,71.72465653
1.6098E+12,158.43,3.09,0,66.34404115,24.93605164,2.660567202,72.68182922
1.60989E+12,168.92,10.49,0,72.09518107,23.15490509,3.113602961,75.69041034
1.60998E+12,169.35,0.43,0,67.37552528,21.5009833,3.133602047,75.80802436
1.61006E+12,172.19,2.84,0,65.40298776,19.96519878,3.275849566,76.61283484
1.61015E+12,177.26,5.07,0,65.80134578,18.53911315,3.549325431,78.01871914
1.61024E+12,170.07,0,7.19,61.10124965,24.40489078,2.50364774,71.45831789
1.61032E+12,167.63,0,2.44,56.73687467,25.1016843,2.260281581,69.32780267
