unix,open,high,low,Volume ETH,Volume USDT,close,gains,losses,gains ave,losses ave,rs,rsi
1.54E+12,200.27,218.76,199,182534.6216,37959621.57,212.11,11.8,0,30.43645325,25.85320087,1.177279881,54.07113212
1.54E+12,212.13,213.39,207.62,141432.1406,29714567.41,210.66,0,1.45,28.26242087,25.45654366,1.110222238,52.6116263
1.54E+12,210.64,221.25,209.11,197797.4953,42534535.86,220.74,10.08,0,36.32367652,23.63821911,1.536650301,60.57793226
1.54E+12,220.77,224.8,217.01,204931.0342,45252424.09,219.07,0,1.67,33.7291282,23.61977489,1.428003796,58.81390294
1.54E+12,219.06,220.78,212.49,189828.4945,40931506.15,212.79,0,6.28,31.31990476,28.21264811,1.110137008,52.60971224
1.54E+12,212.79,215.51,209.1,152215.9469,32309082.2,210.77,0,2.02,29.0827687,28.21745896,1.030665757,50.75506658
1.54E+12,210.78,215.55,209.02,131384.4789,28019225.01,213.25,2.48,0,29.48542808,26.20192618,1.125315287,52.94815757
1.54E+12,213.27,213.99,209,136268.8116,28875079.88,212.54,0,0.71,27.37932608,25.04036002,1.093407844,52.23099967
1.54E+12,212.6,214.22,210.9,99963.97203,21271725.18,212.89,0.35,0,25.77365993,23.25176288,1.108460466,52.57202988
1.54E+12,212.91,213.8,209.2,114466.3671,24176049.61,209.84,0,3.05,23.93268422,24.64092267,0.971257633,49.2709637
1.54E+12,209.84,210.3,176.16,434676.1683,82531353.98,187.43,0,22.41,22.22320677,45.29085677,0.490677553,32.9164112
1.54E+12,187.43,190,170.99,452416.1078,81674273.89,184.35,0,3.08,20.63583486,45.13579557,0.457194442,31.37497843
1.54E+12,184.35,185,173,241710.3476,43450649.95,176.89,0,7.46,19.16184666,49.37181017,0.388113107,27.95976101
1.54E+12,176.93,177.91,173.94,144804.7099,25452515.64,176.2,0,0.69,17.79314333,46.5352523,0.382358372,27.65985869
1.54E+12,176.2,182.94,176.1,141736.3226,25261184.09,178.97,2.77,0,19.29220452,43.21130571,0.446461966,30.86579369
1.54E+12,179.04,179.33,146.47,596789.8392,94639227.03,150.81,0,28.16,17.91418991,68.28478387,0.262345268,20.78237028
1.54E+12,150.76,154.7,126.95,996552.2872,139191208.5,133.82,0,16.99,16.63460491,80.39729931,0.206905021,17.14343859
1.54E+12,133.68,142.01,127.15,718957.7855,97819681.49,138.23,4.41,0,19.85641885,74.65463508,0.26597704,21.00962588
1.54E+12,138.36,140.4,125.64,334674.0719,44837388.45,126.63,0,11.6,18.43810322,80.92216114,0.227849862,18.55681779
1.54E+12,126.58,128.9,118.56,504352.2439,62657024.05,125.02,0,1.61,17.12109584,76.75200677,0.223070335,18.23855329
1.54E+12,125,130.81,112.32,471321.5676,57264800.07,114.89,0,10.13,15.89816043,81.39972058,0.195309767,16.33967797
1.54E+12,114.83,122.35,102.95,836233.3125,93723314.12,118.67,3.78,0,18.54257754,75.58545482,0.245319388,19.69931494
1.54E+12,118.65,121.5,106.41,679477.3623,77209761.83,110.68,0,7.99,17.21810772,78.17649376,0.22024661,18.04935232
1.54E+12,110.66,114.31,102.36,524024.4062,56638056.01,111.43,0.75,0,16.73824288,72.59245849,0.230578262,18.73739109
1.54E+12,111.38,126.8,111.37,578552.7412,68485222.44,122.9,11.47,0,27.0126541,67.40728289,0.400737917,28.60905754
1.54E+12,122.88,124,114.78,478777.3961,57140533.57,117.98,0,4.92,25.08317881,67.51247697,0.371533973,27.08893695
1.54E+12,117.99,120.26,111.09,418593.6353,48362085.78,113.73,0,4.25,23.29152318,66.94015718,0.347945451,25.81302164
1.54E+12,113.71,120.8,111.35,330159.0674,38614493.63,118.1,4.37,0,25.99784295,62.15871738,0.418249347,29.4905369
1.54E+12,118.09,120.73,116,273657.6215,32184013.76,116.57,0,1.53,24.14085417,59.248809,0.407448767,28.94945639
1.54E+12,116.63,116.96,106.7,324446.0332,36185196.19,108.76,0,7.81,22.41650744,62.82675121,0.356798768,26.2971029
1.54E+12,108.76,113.2,106,275321.0063,30365546.75,109.94,1.18,0,21.99532834,58.33912613,0.377025331,27.37969466
1.54E+12,109.92,110.58,102.38,354071.5324,37519336.07,102.71,0,7.23,20.42423346,61.40204569,0.332631156,24.96048173
1.54E+12,102.73,104.68,90.2,586138.5904,58114721.75,91,0,11.71,18.96535964,68.72618528,0.275955366,21.62735262
1.54E+12,91.18,96.9,82.07,1030073.585,90499447.34,93.05,2.05,0,19.66069109,63.81717205,0.308078382,23.55198175
1.54E+12,93.06,98,84.55,698217.1253,63224518.55,90.38,0,2.67,18.25635602,61.92880262,0.294795882,22.76774945
1.54E+12,90.39,98.7,88.63,520519.3602,48533111.85,93.26,2.88,0,19.83233059,57.50531672,0.344878208,25.64382455
1.54E+12,93.26,95.21,88.11,408573.0293,37180525.46,89.91,0,3.35,18.41573554,56.74779409,0.324518967,24.50089243
1.54E+12,89.88,91.65,85.83,339991.8425,30055007.22,87.76,0,2.15,17.10032586,54.84438023,0.31179723,23.76870626
1.54E+12,87.77,91.31,86.63,285436.0403,25500398.93,89.41,1.65,0,17.52887402,50.9269245,0.344196595,25.60612015
1.54E+12,89.39,90.71,84.71,331218.3008,29089359.83,86.34,0,3.07,16.27681159,50.35928703,0.323213702,24.4264174
1.54E+12,86.35,87.25,82.2,318003.7343,27041687.8,83.82,0,2.52,15.11418219,49.2821951,0.306686465,23.47054729
1.54E+12,83.82,85,81.79,217360.6578,18169124,83.76,0,0.06,14.03459775,45.82203831,0.306284885,23.44702053
1.54E+12,83.75,87.64,83.73,241366.7631,20783723.69,84.67,0.91,0,13.94212648,42.54903557,0.327671974,24.68019062
1.55E+12,84.68,97,84.4,472252.2339,42965553.42,94.02,9.35,0,22.2962603,39.50981875,0.564322009,36.07454258
1.55E+12,94.03,101.3,91.34,529946.7918,50202945.79,100.39,6.37,0,27.07367028,36.68768884,0.737949736,42.46093662
1.55E+12,100.39,107.55,97.75,827748.591,84862730.23,98.74,0,1.65,25.13983669,35.71713963,0.703859182,41.30970385
1.55E+12,98.73,116,97.88,859612.5721,93128082.55,114.05,15.31,0,38.65413407,33.16591537,1.165477679,53.82081239
1.55E+12,113.71,118,104.76,666048.7179,74510414.59,107.69,0,6.36,35.89312449,37.15692142,0.965987577,49.13497869
1.55E+12,107.67,115.5,105.38,405672.8312,44814571.61,115.2,7.51,0,40.83932988,34.5028556,1.18365072,54.20513039
1.55E+12,115.18,131.94,114.91,936094.1049,118250392.6,129.03,13.83,0,51.75223489,32.03836592,1.615320676,61.76377111
1.55E+12,129.03,157.67,128.8,1319609.817,190137361.1,138.03,9,0,57.05564669,29.74991121,1.917842587,65.72810321
1.55E+12,138.01,139.26,119.68,1076164.128,136600862,127.6,0,10.43,52.98024335,38.05491755,1.392204918,58.19756106
1.55E+12,127.61,135.32,122.51,794834.056,102196717.4,129.35,1.75,0,50.94594025,35.33670915,1.441728488,59.04540554
1.55E+12,129.35,131.09,111.22,752177.9011,90456912.89,113.8,0,15.55,47.30694452,48.3626585,0.978170886,49.44825005
1.55E+12,113.75,136.66,111.87,894454.1905,111865576.5,135.3,21.5,0,65.42787706,44.90818289,1.456925505,59.29872526
1.55E+12,135.3,145.42,128.5,1006654.498,136479145.9,132.89,0,2.41,60.75445727,44.11045554,1.377325546,57.93592503
1.55E+12,133,139,127.03,704259.4161,94804050.49,137.77,4.88,0,61.29485318,40.95970872,1.496467018,59.94339229
1.55E+12,137.81,138.66,128.7,484604.8396,64763118.12,131.45,0,6.32,56.91664938,44.35401524,1.283235555,56.20250404
1.55E+12,131.45,140.67,130,401776.888,54280385.6,139.1,7.65,0,60.50117442,41.18587129,1.468978864,59.49742565
1.55E+12,139.1,155.37,137.76,941486.3152,138801471.1,152.01,12.91,0,69.08966196,38.24402334,1.80654795,64.36903919
1.55E+12,152.01,153.64,143.11,708091.3171,104953535.1,146.3,0,5.71,64.15468611,41.22230739,1.556309925,60.88111264
1.55E+12,146.3,154.8,143.54,805248.9382,120827141.5,151.97,5.67,0,65.24220853,38.27785686,1.70443734,63.02373195
1.55E+12,152.08,159.26,151.2,773169.1374,120238339.8,152.83,0.86,0,61.44205078,35.54372423,1.728632891,63.35161087
1.55E+12,152.83,157.4,147.51,627908.4737,95681339.46,153.86,1.03,0,58.08333287,33.00488679,1.759840391,63.76602055
1.55E+12,153.89,155.48,147.86,424765.3026,64310962.92,149.34,0,4.52,53.93452337,35.16739487,1.533651371,60.53127075
1.55E+12,149.29,151.65,145.2,441661.0678,65535529.76,147.6,0,1.74,50.08205742,34.3954381,1.456066856,59.28449596
1.55E+12,147.62,151.5,146.77,299443.563,44673066.39,148.1,0.5,0,47.0047676,31.93862109,1.471721884,59.54237382
1.55E+12,148.11,149.45,121,871751.7504,114437025.3,124.95,0,23.15,43.6472842,52.80729101,0.826538975,45.25164732
1.55E+12,124.96,127.36,120.08,545293.9837,67782816.34,124.65,0,0.3,40.52962105,49.33534165,0.821512929,45.10058184
1.55E+12,124.67,126.19,122,300262.134,37295866.35,123.35,0,1.3,37.63464811,47.11138868,0.798843956,44.40874115
1.55E+12,123.35,124.25,111.87,422561.9678,49521201.28,114.16,0,9.19,34.94645896,52.93628949,0.66016072,39.76486805
1.55E+12,114.17,130.05,113.94,546420.4085,66801543.31,126.95,12.79,0,45.24028332,49.15512595,0.920357388,47.92635963
1.55E+12,126.95,129.4,116,649020.5297,79985529.56,118.95,0,8,42.00883451,53.64404553,0.783103401,43.91800278
1.55E+12,118.93,126.88,118.52,513486.6547,62314226,121.48,2.53,0,41.53820348,49.81232799,0.833894041,45.47122257
1.55E+12,121.49,122.99,116.8,447535.2272,53854069.21,121.54,0.06,0,38.63118894,46.25430456,0.835191218,45.50976539
1.55E+12,121.56,121.98,117.66,235646.684,28305971.67,119.17,0,2.37,35.8718183,45.32042566,0.791515476,44.18133624
1.55E+12,119.16,125.29,119.14,323303.793,39715159.16,122.6,3.43,0,36.73954557,42.0832524,0.873020584,46.61030376
1.55E+12,122.61,123.32,115.68,451792.8535,53833668.91,117.47,0,5.13,34.11529231,44.2073058,0.771711637,43.55740634
1.55E+12,117.56,118.5,113.61,303632.9346,35258073.43,115.63,0,1.84,31.67848572,42.8896411,0.738604589,42.48260895
1.55E+12,115.62,119.49,111.39,359542.6387,41777737.47,117.81,2.18,0,31.59573674,39.82609531,0.793342568,44.23820537
1.55E+12,117.8,118.95,114.8,230247.6158,26975386.39,116.44,0,1.37,29.3388984,38.35137422,0.765002533,43.3428575
1.55E+12,116.4,117.15,113.61,216242.2983,25044265.75,116.39,0,0.05,27.2432628,35.66199034,0.763929958,43.30840659
1.55E+12,116.4,117.5,114.3,198617.0811,22977175.95,115.11,0,1.28,25.29731546,34.39470532,0.735500282,42.37972702
1.55E+12,115.13,118,115,146216.8282,16978386.2,115.34,0.23,0,23.72036435,31.93794065,0.742701748,42.61783457
1.55E+12,115.32,116.15,111.04,247369.6056,28158012.73,112.05,0,3.29,22.02605261,32.94665918,0.668536755,40.06724772
1.55E+12,112.04,112.87,100.91,566205.7829,60050129.39,105.5,0,6.55,20.45276314,37.14332638,0.550644359,35.51068017
1.55E+12,105.49,106.61,102.22,319768.9135,33427469.35,104.45,0,1.05,18.99185149,35.54023164,0.534376131,34.82693196
1.55E+12,104.41,109.8,103.45,330968.1927,35368520.14,108.29,3.84,0,21.47529067,33.00164366,0.650733972,39.4208869
1.55E+12,108.29,110.61,105.46,290679.6194,31234353.52,106.44,0,1.85,19.94134133,32.4943834,0.61368579,38.03006716
1.55E+12,106.47,108.35,103.77,243149.8844,25791535.15,106.73,0.29,0,18.80695981,30.17335602,0.623296918,38.39697538
1.55E+12,106.71,111.15,106.07,186908.7573,20153872.3,110.42,3.69,0,21.15360554,28.0181163,0.754997421,43.01985928
1.55E+12,110.41,111.11,105.82,227211.5406,24605892.29,107.36,0,3.06,19.64263371,29.07682228,0.675542655,40.31784287
1.55E+12,107.33,109.3,106.57,160850.1029,17312736.6,107.68,0.32,0,18.55958845,26.9999064,0.687394548,40.73703738
1.55E+12,107.65,108.18,106.47,159730.1886,17137008.25,107.27,0,0.41,17.23390356,25.48134166,0.676334229,40.34602511
1.55E+12,107.28,107.83,101.21,337204.3025,34984364.3,104.5,0,2.77,16.00291045,26.43124583,0.605454262,37.7123333
1.55E+12,104.49,106.18,103.82,147942.0768,15530160.65,104.48,0,0.02,14.85984542,24.5632997,0.604961288,37.69320123
1.55E+12,104.48,123,103.41,589950.6493,67027886.94,119.25,14.77,0,28.56842789,22.80877829,1.252518987,55.60525769
1.55E+12,119.32,121.99,117.64,328067.9574,39061582.39,119.19,0,0.06,26.52782589,21.23957984,1.248980728,55.53541267
1.55E+12,119.19,126.49,115.81,385819.0962,45929459.13,125.12,5.93,0,30.56298119,19.72246699,1.549653053,60.7789774
1.55E+12,125.12,125.28,119.24,389405.304,47197595.85,120.89,0,4.23,28.3799111,22.54371935,1.258883269,55.73033747
1.55E+12,120.88,123.89,118.18,343765.6699,41603632.81,122.41,1.52,0,27.8727746,20.93345368,1.331494316,57.10905263
1.55E+12,122.4,126.47,120.7,317827.3196,39073077.84,121.86,0,0.55,25.88186212,19.98820699,1.294856619,56.42429284
1.55E+12,121.86,124.5,120.1,297205.7874,36278326.08,120.42,0,1.44,24.03315769,20.00047792,1.20162917,54.57909018
1.55E+12,120.47,124.25,120.19,255296.0814,31111280.21,121.67,1.25,0,23.56650357,18.57187236,1.268935254,55.92646383
1.55E+12,121.66,124.99,121.54,215320.7013,26462034.61,122.67,1,0,22.88318188,17.24531004,1.326922034,57.02477413
1.55E+12,122.67,135.61,122.43,614788.6008,78958054.96,133.75,11.08,0,32.32866889,16.01350218,2.018838135,66.87467313
1.55E+12,133.77,148.3,132.42,1079830.15,152756654.6,145.69,11.94,0,41.95947826,14.8696806,2.821814361,73.83441723
1.55E+12,145.69,150,142.36,747968.9045,109645050.5,143.44,0,2.25,38.96237267,16.05756056,2.426419164,70.81501264
1.55E+12,143.45,149.52,139.6,614303.6101,89136482.37,148.44,5,0,41.17934605,14.91059195,2.761751257,73.41663678
1.55E+12,148.42,149.61,142.7,447364.4087,65199779.51,145.69,0,2.75,38.23796419,16.59554966,2.304109533,69.73465952
1.55E+12,145.68,148.85,143.85,366251.1854,53771600.8,147.36,1.67,0,37.17668103,15.41015326,2.412479643,70.69579588
1.55E+12,147.4,159.6,145.78,588183.729,89997516.92,157.79,10.43,0,44.95120381,14.30942803,3.141369713,75.8533995
1.55E+12,157.75,166,131.7,1260506.807,186688063.4,132.1,0,25.69,41.74040354,38.97732602,1.070889355,51.71156791
1.55E+12,132.1,141.55,131.89,801147.0954,110348893,137.87,5.77,0,44.52894615,36.19323131,1.230311429,55.16321233
1.55E+12,137.88,138.41,133.72,432944.1703,58979934.72,136.22,0,1.65,41.34830714,35.2580005,1.172735451,53.97506865
1.55E+12,136.22,140.29,126.84,567202.6104,76519497.91,135.02,0,1.2,38.39485663,33.93957189,1.131271094,53.07964328
1.55E+12,135.03,139,132.1,579327.3175,78861797.56,135.34,0.32,0,35.97236687,31.51531676,1.141424887,53.30212112
1.55E+12,135.32,137.95,134.9,302632.0283,41198722.58,135.32,0,0.02,33.40291209,29.2842227,1.140645338,53.28511536
1.55E+12,135.32,136.12,130.03,297005.2809,39467507.69,132.56,0,2.76,31.0169898,29.95249251,1.035539523,50.8729755
1.55E+12,132.54,134.6,128.01,222453.2859,29447917.24,130.6,0,1.96,28.80149053,29.77302876,0.967368512,49.17068186
1.55E+12,130.6,131.11,122.6,403947.7945,51060349.77,125.65,0,4.95,26.7442412,32.59638385,0.820466507,45.06902511
1.55E+12,125.68,137.84,125.19,512631.2318,67740644.33,136.72,11.07,0,35.90393826,30.26807072,1.18619844,54.25849814
1.55E+12,136.71,140.29,133.33,428826.8742,58701328.65,137.4,0.68,0,34.01937124,28.10606567,1.210392506,54.75916619
1.55E+12,137.37,140.2,135.2,307336.4931,42271691.24,136.81,0,0.59,31.58941615,26.68848955,1.183634469,54.20478958
1.55E+12,136.82,139.34,130.62,330283.5823,44879637.39,133.52,0,3.29,29.33302929,28.07216886,1.044914963,51.09821102
1.55E+12,133.51,138.65,132.93,279861.1205,38220614.01,137.27,3.75,0,30.98781291,26.06701395,1.188774939,54.31234238
1.55E+12,137.27,137.5,134,203965.1682,27650702.38,135.37,0,1.9,28.7743977,26.10508438,1.102252622,52.43197751
1.55E+12,135.37,136.15,131,264587.0068,35285847.75,132.67,0,2.7,26.71908358,26.94043549,0.991783655,49.79374404
1.55E+12,132.67,135.3,130.77,194905.9684,25981446.1,133.57,0.9,0,25.71057761,25.01611867,1.027760459,50.68451031
1.55E+12,133.62,133.65,130.58,209456.0985,27670734.43,131.65,0,1.92,23.87410778,25.14925305,0.949296893,48.69945139
1.55E+12,131.69,135.11,128.52,258413.8187,34099414.81,132.2,0.55,0,22.71881437,23.35287784,0.972848594,49.31187304
1.55E+12,132.24,137.62,132.18,295832.2656,39928522.34,136.56,4.36,0,25.45604191,21.68481513,1.173910949,53.99995568
1.55E+12,136.6,144.47,136.51,474664.102,66878173.45,140.92,4.36,0,27.9977532,20.13589977,1.390439639,58.16669103
1.55E+12,140.94,141.07,137.2,252697.0815,35051209.93,138.67,0,2.25,25.99791369,20.94762121,1.241091455,55.3788848
1.55E+12,138.67,142.01,136.1,281718.962,39017864.92,137.59,0,1.08,24.14091985,20.53136255,1.175807002,54.04004128
1.55E+12,137.62,139.38,136.97,218577.4521,30175322.08,138.55,0.96,0,23.37656844,19.06483666,1.226161486,55.07962893
1.55E+12,138.56,139.66,136.01,222883.5175,30757997.81,139.01,0.46,0,22.16681355,17.70306261,1.25214569,55.59789918
1.55E+12,139.04,139.55,131.21,312531.3937,42635937.49,134.85,0,4.16,20.58346972,20.59855814,0.999267501,49.98168083
1.55E+12,134.85,137.2,134.29,186119.7475,25309122.73,135.98,1.13,0,20.24322189,19.12723256,1.058345572,51.41729292
1.55E+12,135.92,138.21,135.6,174710.4306,23922572.36,137.28,1.3,0,20.09727747,17.76100166,1.131539642,53.08555468
1.55E+12,137.28,137.37,134.75,198490.4512,27042322.7,136.09,0,1.19,18.66175765,17.68235868,1.05538848,51.34739686
1.55E+12,136.12,136.83,131.6,230880.285,31082445.59,133.98,0,2.11,17.32877496,18.52933306,0.9352077,48.32596005
1.55E+12,133.97,134.74,132.27,183139.1143,24490323.06,134.18,0.2,0,16.29100532,17.20580927,0.946831681,48.63449112
1.55E+12,134.14,140.14,133.84,317167.4533,43635238.43,139.45,5.27,0,20.39736208,15.9768229,1.276684496,56.07647867
1.55E+12,139.46,139.57,137.3,163185.6991,22543474.61,137.86,0,1.59,18.94040765,16.42562126,1.153101447,53.55537003
1.55E+12,137.85,143.6,137.62,235853.0454,33098245.96,143.25,5.39,0,22.97752139,15.2523626,1.506489322,60.10356033
1.55E+12,143.25,145.89,140.06,254798.7007,36382647.23,142.46,0,0.79,21.33626986,14.95290813,1.426897676,58.79513134
1.55E+12,142.44,142.5,140.42,142469.2117,20131931.7,141.38,0,1.08,19.81225058,14.96484326,1.323919685,56.96925301
1.55E+12,141.41,143.08,139.57,234310.1916,33234998.64,141.24,0,0.14,18.39708983,14.03592589,1.310714375,56.72334016
1.55E+12,141.24,165.6,141,906868.8586,138094679.3,163.31,22.07,0,39.15301198,13.03335975,3.004061326,75.02535754
1.55E+12,163.26,177.81,149.23,1345344.538,225523896.2,159.96,0,3.35,36.35636827,15.45240548,2.352796677,70.17415321
1.55E+12,159.96,164,152.8,686080.9525,109082183.6,157.36,0,2.6,33.75948482,16.94866223,1.991867225,66.57605687
1.55E+12,157.33,167.83,155.94,516070.3455,84123101.33,164.77,7.41,0,38.75809305,15.7380435,2.462700846,71.12080874
1.55E+12,164.84,172.77,159.2,528168.333,87657058.11,165.5,0.73,0,36.71965783,14.61389754,2.512653297,71.53149157
1.55E+12,165.56,175.43,164.06,465507.525,78876773.3,174.21,8.71,0,42.80682513,13.57004771,3.154508077,75.92976157
1.55E+12,174.29,185.87,170.9,873410.0729,156417981.3,178.72,4.51,0,44.25919476,12.60075859,3.512423037,77.83895721
1.55E+12,178.71,179.17,171.05,431986.3611,75745619.57,174.6,0,4.12,41.09782371,15.82070441,2.597724011,72.20464947
1.55E+12,174.58,183.77,168,523943.205,93283836.59,177.12,2.52,0,40.68226487,14.69065409,2.769261642,73.46960506
1.55E+12,177.12,177.48,158.27,661305.3032,110201659.9,164.07,0,13.05,37.77638881,26.69132166,1.415306042,58.59737927
1.56E+12,164.06,166.5,158.11,316337.8782,51556919.15,163.19,0,0.88,35.07807532,25.66479868,1.366777732,57.74846169
1.56E+12,163.2,165.37,160.74,179237.7457,29247030.15,162.99,0,0.2,32.57249851,24.03159878,1.355402893,57.54441829
1.56E+12,162.99,168.11,161.2,186977.6621,30640985.06,167.23,4.24,0,34.48589148,22.31505601,1.545409138,60.71358491
1.56E+12,167.21,168.81,155.7,351548.9079,57215098.11,159.95,0,7.28,32.02261351,28.00112343,1.143618883,53.34991645
1.56E+12,159.91,166.73,159.41,240370.5044,39245823.49,165.37,5.42,0,35.15528398,26.00104319,1.352072058,57.48429575
1.56E+12,165.41,167.28,163.78,227841.5498,37678036.6,165.75,0.38,0,33.02419227,24.14382582,1.367811072,57.76690075
1.56E+12,165.75,175.2,165.04,396118.9441,68031293.23,173.33,7.58,0,38.24532139,22.41926683,1.705913118,63.04389844
1.56E+12,173.34,173.55,168.59,320541.7217,54991300.11,172.64,0,0.69,35.51351272,21.50789063,1.651185294,62.28102192
1.56E+12,172.66,176.97,169.87,253596.4841,43939979.02,172.88,0.24,0,33.21683324,19.97161273,1.663202351,62.45121969
1.56E+12,172.89,173.48,164.82,283450.4394,47781349.4,168.59,0,4.29,30.84420229,22.83506896,1.350738303,57.46017331
1.56E+12,168.59,172.3,167,269868.3988,45832751.06,170.52,1.93,0,30.57104499,21.20399261,1.441758897,59.04591558
1.56E+12,170.52,175.83,167.78,363523.3453,62784241.17,169.16,0,1.36,28.38739892,21.04942171,1.348607069,57.42157072
1.56E+12,169.15,169.87,159.26,426497.0415,70076178.28,164.78,0,4.38,26.35972756,23.92589158,1.101723941,52.42001195
1.56E+12,164.78,165.49,150.35,422657.0324,67326464.65,154.72,0,10.06,24.47688988,32.27689933,0.758340807,43.12820381
1.56E+12,154.7,162.56,151.4,500355.8628,78334214.87,157.95,3.23,0,25.9585406,29.97140652,0.86611019,46.41259636
1.56E+12,157.93,166.24,156.35,215918.6384,34294278,159.31,1.36,0,25.46435913,27.83059177,0.914977279,47.78005928
1.56E+12,159.32,160.24,156.92,152976.3018,24304182.14,157.85,0,1.46,23.64547634,27.30269236,0.866049254,46.41084644
1.56E+12,157.86,159.05,152,243591.949,37892463.29,155.11,0,2.74,21.95651374,28.09250004,0.781579201,43.87002277
1.56E+12,155.14,162.89,155.11,305056.2465,48352308.35,161.83,6.72,0,27.10819133,26.0858929,1.039189704,50.96091365
1.56E+12,161.85,163.88,158.36,192517.6276,30965351.7,160.19,0,1.64,25.17189195,25.86261483,0.973292612,49.32327857
1.56E+12,160.2,163.48,158.5,289519.0203,46716417.01,161.81,1.62,0,24.99389967,24.0152852,1.04074965,50.99839904
1.56E+12,161.82,170.86,160.99,416357.5212,69185162.6,168.06,6.25,0,29.45862112,22.29990769,1.321019868,56.91549161
1.56E+12,168.1,171.3,159.76,312928.5835,51596174.4,163.7,0,4.36,27.3544339,25.06705714,1.091250311,52.18171661
1.56E+12,163.71,165.36,159.18,176029.1045,28659516.79,163.05,0,0.65,25.40054576,23.92655306,1.061604891,51.49410034
1.56E+12,163.05,178.05,157.55,506528.1428,86112232.48,173,9.95,0,33.53622107,22.21751355,1.509449785,60.15062721
1.56E+12,172.98,182.76,167.89,732496.8786,129206700.1,169.18,0,3.82,31.1407767,24.4505483,1.273622837,56.0173313
1.56E+12,169.07,173.17,164.8,296410.761,50307994.58,170.85,1.67,0,30.58643551,22.70408056,1.347177897,57.39564516
1.56E+12,170.88,173.88,166.57,284663.9946,48482365.54,170.9,0.05,0,28.45169012,21.08236052,1.349549548,57.43865028
1.56E+12,170.96,176.7,168.46,425543.7402,73717438.65,172.91,2.01,0,28.42942654,19.57647763,1.45222379,59.2206876
1.56E+12,172.92,205.23,172.92,885292.3839,167180496.8,190.2,17.29,0,43.68875321,18.1781578,2.403365275,70.61731788
1.56E+12,190.2,204.32,181,823372.2815,157611011.7,188.11,0,2.09,40.56812798,18.96971796,2.138573071,68.13838718
1.56E+12,188.07,206.87,185.32,669265.4652,131102303.1,195.84,7.73,0,45.40040456,17.6147381,2.577410138,72.04681707
1.56E+12,195.83,219.81,194.19,864211.006,179717430.3,216.4,20.56,0,62.71751852,16.35654252,3.834399503,79.31490768
1.56E+12,216.4,250.27,216.21,574697.2993,135054369.6,248.1,31.7,0,89.93769577,15.18821806,5.921543622,85.55235574
1.56E+12,248.06,279.76,241.76,1733360.894,452410350.1,264.25,16.15,0,99.66357464,14.10334534,7.066662004,87.60329862
1.56E+12,264.35,268.74,223.43,1529892.569,366429299.2,244.3,0,19.95,92.54474788,33.04596353,2.800485687,73.68757358
1.56E+12,244.31,248,230.62,673218.0998,160450040.8,233.6,0,10.7,85.93440874,41.38553756,2.076435726,67.49485154
1.56E+12,233.57,264,231.77,823859.0634,207383027.8,259.51,25.91,0,105.7062367,38.42942774,2.750658621,73.33801604
1.56E+12,259.37,259.49,238,666889.8224,165783106.1,250.37,0,9.14,98.15579121,44.82446861,2.18978148,68.64989008
1.56E+12,250.48,262,246.06,580249.6975,146749988.3,253.43,3.06,0,94.20466327,41.62272085,2.263299019,69.35616398
1.56E+12,253.35,260.18,239.63,592848.9561,149006735.6,243.64,0,9.79,87.47575875,48.43966937,1.805870269,64.36043352
1.56E+12,243.68,247.34,231.1,600193.8937,144051488.9,244.56,0.92,0,82.14749027,44.97969298,1.826323944,64.61835161
1.56E+12,244.63,254.35,241.54,447066.926,111294049.4,248.87,4.31,0,80.58981239,41.76685777,1.92951581,65.86466621
1.56E+12,248.84,257.33,247.22,332544.3873,83665127.84,250.22,1.35,0,76.18339722,38.78351079,1.964324417,66.26550069
1.56E+12,250.17,269.4,245.11,450090.2232,115089467.8,264.45,14.23,0,84.97172599,36.01326001,2.359456654,70.23328166
1.56E+12,264.35,279.59,260,635463.502,170250734.9,270.53,6.08,0,84.98231699,33.4408843,2.541270028,71.7615434
1.56E+12,270.7,275.95,264.45,409443.6936,110617403.7,271.03,0.5,0,79.41215149,31.05224971,2.557371921,71.8893604
1.56E+12,271.08,274.04,260.05,383412.4577,102868997.4,268.83,0,2.2,73.73985496,31.03423187,2.376081202,70.37985936
1.56E+12,268.92,288.62,240.14,1066279.494,289930479.4,254.56,0,14.27,68.47272246,43.08750102,1.589155111,61.37736222
1.56E+12,254.59,268.72,245.21,602153.8724,154783065.8,267.9,13.34,0,76.92181371,40.00982238,1.922573237,65.78357772
1.56E+12,267.9,275.5,260.68,455676.9861,121851235.8,264.33,0,3.57,71.42739845,40.72197792,1.754025764,63.68951907
1.56E+12,264.33,273.2,263.2,301536.1506,80960737.41,268.88,4.55,0,70.87544142,37.81326521,1.874353908,65.20957293
1.56E+12,268.87,270,248,397360.6528,103602836.7,249.91,0,18.97,65.81290989,54.0823177,1.216902542,54.89201798
1.56E+12,250.02,251.67,234.39,633822.7125,154709331.3,241.39,0,8.52,61.11198775,58.73929501,1.04039362,50.98984871
1.56E+12,241.46,250.41,237.37,335953.3793,81839286.62,245.63,4.24,0,60.98684577,54.54363108,1.118129552,52.78853462
1.56E+12,245.62,250.66,235.01,297579.1473,72417630,248.76,3.13,0,59.7606425,50.64765743,1.179929054,54.12694747
1.56E+12,248.77,253.28,243.46,353378.6568,87644279.25,248.77,0.01,0,55.50202518,47.02996761,1.180141684,54.13142149
