unix,open,high,low,close,Volume ETH,Volume USDT
1.54241E+12,176.93,177.91,173.94,176.2,144804.7099,25452515.64
1.54233E+12,184.35,185,173,176.89,241710.3476,43450649.95
1.54224E+12,187.43,190,170.99,184.35,452416.1078,81674273.89
1.54215E+12,209.84,210.3,176.16,187.43,434676.1683,82531353.98
1.54207E+12,212.91,213.8,209.2,209.84,114466.3671,24176049.61
1.54198E+12,212.6,214.22,210.9,212.89,99963.97203,21271725.18
1.54189E+12,213.27,213.99,209,212.54,136268.8116,28875079.88
1.54181E+12,210.78,215.55,209.02,213.25,131384.4789,28019225.01
1.54172E+12,212.79,215.51,209.1,210.77,152215.9469,32309082.2
1.54164E+12,219.06,220.78,212.49,212.79,189828.4945,40931506.15
1.54155E+12,220.77,224.8,217.01,219.07,204931.0342,45252424.09
1.54146E+12,210.64,221.25,209.11,220.74,197797.4953,42534535.86
1.54138E+12,212.13,213.39,207.62,210.66,141432.1406,29714567.41
1.54129E+12,200.27,218.76,199,212.11,182534.6216,37959621.57
1.5412E+12,202.31,202.69,198.59,200.31,72084.92932,14456528.38
1.54112E+12,199.93,203.74,199.34,202.35,97123.22813,19559214.42
1.54103E+12,198.7,200.95,197.88,199.96,86097.98629,17116621.54
1.54094E+12,197.24,201.45,193.01,198.73,114739.7042,22632315.26
1.54086E+12,196.95,198.6,195.91,197.27,83633.81463,16501372.86
1.54077E+12,204.99,205.49,195.28,196.96,118281.8227,23671711.39
1.54068E+12,204.45,205.94,203.62,204.99,44394.83357,9084565.916
1.5406E+12,204.92,206.15,203.09,204.45,50235.68329,10280846.41
1.54051E+12,203.84,209,203,204.92,91143.83291,18707018.78
1.54043E+12,205.35,205.94,202.88,203.93,77411.57217,15820355.2
1.54034E+12,205.85,207.95,204.73,205.35,97128.82698,20049428.2
1.54025E+12,206.67,207.8,202.14,205.85,112753.0414,23146110
1.54017E+12,207.46,209.3,205,206.67,206046.8996,42711588.92
1.54008E+12,207.91,211.99,206.74,207.49,83277.36128,17462109.69
1.53999E+12,205.1,209.69,203.57,207.91,62376.6968,12936322.34
1.53991E+12,206.25,208,204.21,205,254660.4864,52458006.51
1.53982E+12,212.9,215.3,203.53,206.24,150229.601,31567845.72
1.53973E+12,215.2,216.99,210,212.85,153768.8502,32834161.52
1.53965E+12,214.39,219.95,211.55,215.09,145980.0984,31315676.32
1.53956E+12,196.84,239,194.6,214.39,973857.7477,212166629.6
1.53948E+12,201.39,203.56,194.33,197.01,110554.1936,22180535.07
1.53939E+12,196.96,202.78,196.27,201.3,107215.5262,21498264.31
1.5393E+12,191.55,201.87,190.04,196.96,216448.3922,42627353.08
1.53922E+12,226.7,226.91,189.01,191.58,497258.8287,101069066.8
1.53913E+12,228.4,228.78,224.05,226.74,122748.2141,27773272.16
1.53904E+12,230.01,231.02,226.56,228.4,100246.1843,22933859.79
1.53896E+12,226.26,232.7,224.21,230.01,210989.422,48017160.06
1.53887E+12,225.39,227.75,221.48,226.14,74733.67253,16774573.69
1.53878E+12,228.36,228.86,223.15,225.4,100257.5697,22656352.82
1.5387E+12,222.66,231.75,219.35,228.37,137730.3579,30900558.88
1.53861E+12,220.67,227.16,219.49,222.66,158137.4297,35468959.26
1.53852E+12,225.7,226.43,216.51,220.77,275609.2622,60784387.7
1.53844E+12,231.62,232.51,223.37,225.69,401305.3271,91706335.34
1.53835E+12,233.04,235.88,224.46,231.61,322900.4613,74363466.52
1.53827E+12,231.62,239,226.5,232.94,432195.4408,100778882
1.53818E+12,221.89,237.77,214.18,231.62,604000.9559,137238908.4
1.53809E+12,229.1,234.42,215.53,221.84,618434.6249,139637602.1
1.53801E+12,214.38,234,205.01,229.13,582274.4409,128104933.4
1.53792E+12,219.5,223.6,207.5,214.42,613754.2774,132187818.9
1.53783E+12,228.06,228.1,203.61,219.62,710650.7097,151991600.9
1.53775E+12,244.54,246.2,225.3,228.06,350139.1505,82504630.52
1.53766E+12,241.01,249.73,237,244.5,235214.1492,57084614.93
1.53757E+12,247.67,255.13,232.7,241.01,423740.7403,102510891.9
1.53749E+12,224,252.11,220.66,247.73,841029.1295,195225669.8
1.5374E+12,209.79,226.68,205.56,224,573632.2424,121706784.8
1.53732E+12,208.42,214.84,197.58,209.79,496100.4664,103133667.4
1.53723E+12,196.25,215.47,193.47,208.17,584366.1501,118777847.6
1.53714E+12,220.24,225,192.4,196.16,825020.7745,173019109.9
1.53706E+12,221.62,223.5,208.1,220.17,425538.5771,92372399.96
1.53697E+12,208.55,227.42,207.64,221.29,441046.5293,96594593.56
1.53688E+12,210.91,224.2,202.6,208.82,833945.8257,177613712.1
1.5368E+12,183.17,215,183.15,210.68,739503.3405,147281547.2
1.53671E+12,185.14,185.22,167.32,183.12,504047.7917,88384821.01
1.53662E+12,197.22,200.2,176.16,185.18,476745.7922,89920137.2
1.53654E+12,196.13,203.42,187.1,197.15,418489.8666,81950595.02
1.53645E+12,196.87,208.6,185.02,195.81,429255.0259,84861381.28
1.53636E+12,215.19,220.2,190.01,196.71,318859.849,65385376.79
1.53628E+12,229.73,234.69,213.5,215.22,398379.8174,88670418.82
1.53619E+12,228.28,233.19,212,229.7,552996.8657,124860778.4
1.53611E+12,285.18,287.62,227,228.53,528734.3196,136620124
1.53602E+12,289.09,292.64,283,285.3,330102.19,94920949.99
1.53593E+12,295.51,296.62,285.99,289.09,274753.7006,79640131.71
1.53585E+12,295.8,299.33,288.87,295.41,153300.0611,45141040.56
1.53576E+12,281.46,302,281.34,295.71,294944.4401,86146416.37
1.53567E+12,283.9,289,276.59,281.41,302663.3704,84967488.71
1.53559E+12,288.35,291,271.88,283.89,336993.1441,94748097.37
1.5355E+12,295.44,297,283.55,288.4,324275.4732,94515756.42
1.53541E+12,287.71,298,282.66,295.44,318323.2897,91895213.46
1.53533E+12,274.17,288.15,271.59,287.71,281020.6473,77863316
1.53524E+12,277.54,277.91,268.69,274.29,232525.9497,63548492.84
1.53516E+12,281.05,282.71,275.99,277.55,253375.4948,70728357.01
1.53507E+12,276.06,283.1,270.22,281.19,271850.2137,75029435.43
1.53498E+12,270.68,280.3,267.55,275.99,277304.6091,75819913.2
1.5349E+12,281.09,298.89,259.5,270.8,403936.783,113458567.8
1.53481E+12,270.51,285.9,269.7,281.21,224701.5767,62384768.41
1.53472E+12,299.3,304.04,269.5,270.51,219153.7894,63253937.42
1.53464E+12,294.1,307.4,288.2,299.42,288483.4484,85661942.29
1.53455E+12,317.51,321.33,281.79,294.11,384021.3883,115559326.6
1.53446E+12,286.84,318,285,317.51,342556.4607,103050444.6
1.53438E+12,281.46,298.6,277.55,287.17,235665.2551,67837020.51
1.53429E+12,278.47,304.45,276.3,281.12,438620.6416,126037140.7
1.5342E+12,283.81,283.81,250,278.41,485174.3754,127753385
1.53412E+12,317.96,321.99,280.68,283.81,307713.2221,94158006.49
1.53403E+12,317.49,327.13,313.42,317.89,135524.7999,43466733.75
1.53395E+12,331.88,332.98,304.45,317.69,335634.6724,106734997.2
1.53386E+12,363.21,365.87,325.95,331.81,264274.1338,93178451.14
1.53377E+12,355.48,369.9,350.51,363.3,244268.2057,88131409.54
1.53369E+12,378.2,380.42,347.25,355.48,275047.1079,100391980.2
1.5336E+12,405.19,412.76,369.19,378.21,207706.1108,83083795.05
1.53351E+12,408.77,413.28,397.08,405.28,166496.4247,67757484.94
1.53343E+12,407.21,413.24,400.16,408.79,158913.7721,64593904.84
1.53334E+12,417.58,419.53,401.86,407.21,179498.5752,73796154.8
1.53325E+12,410.62,420.01,396.61,417.52,201156.6115,82442762.71
1.53317E+12,420.37,425.52,407.43,410.62,178421.1067,74102793.63
1.53308E+12,432.2,434.99,406.55,420.41,209570.0844,88066594.01
1.533E+12,456.19,457.3,427,432.22,214913.5723,94399725.75
1.53291E+12,466.4,469.79,446.1,456.23,179581.7942,82428123.81
1.53282E+12,468.44,472,461.6,466.4,138747.5633,64627164.92
1.53274E+12,470.09,472,460.82,469.29,156862.5936,73310723.78
1.53265E+12,462.17,474,455.84,470.09,198304.7921,92234746.46
1.53256E+12,472.11,485,460,462.64,173976.2192,82819272.57
1.53248E+12,479.24,485.77,464,472.1,170475.5494,80868121.11
1.53239E+12,450.05,484.27,448.47,479.28,158286.759,74269738.42
1.5323E+12,457.47,469.82,447.11,450.05,106561.4608,49054903.28
1.53222E+12,460.23,472.2,454.19,457.47,60684.89595,28129475.21
1.53213E+12,449.04,468.97,441.18,460.23,74259.64067,34051603.36
1.53204E+12,468.7,471.02,440,449.04,160873.3824,73878492.44
1.53196E+12,479.4,484.15,462.57,468.57,171308.0671,81153216.49
1.53187E+12,498.89,515.47,468.01,479.41,236137.8071,116671540.5
1.53179E+12,478.49,512,465.29,498.76,215318.0676,104290230.2
1.5317E+12,449.79,480.57,444.03,478.49,172440.7134,80398354.46
1.53161E+12,433.2,455,430.52,449.78,140415.2705,62248916.06
1.53153E+12,432.43,440,428.26,433.19,122253.694,53029892.4
1.53144E+12,431.14,442.47,424.62,432.46,150320.3253,65466673.8
1.53135E+12,444.99,445.36,416.94,431.14,181877.0792,78631113.03
1.53127E+12,432.55,452.69,424.2,444.99,159022.5973,69570597.67
1.53118E+12,471.73,473.23,427.69,432.48,173640.9762,77742521.13
1.53109E+12,486.55,488.98,468.2,471.71,89532.14109,42954426.84
1.53101E+12,485.57,495.98,482.05,486.77,144703.1363,70523945.99
1.53092E+12,470.48,487.99,461.5,485.57,83629.95382,39311721.86
1.53084E+12,467.79,476,451.29,470.47,100428.648,46633547.17
1.53075E+12,467.19,480,458.8,467.87,125806.0083,59119270.52
1.53066E+12,461.78,482.7,458.02,467.38,101886.202,48042056.08
1.53058E+12,476.32,486.98,457,461.82,186954.5548,88130206.05
1.53049E+12,452.14,481.83,444.16,476.25,182585.1102,84408714.71
1.5304E+12,454.2,457.77,443.73,452.1,111226.6285,50173671.42
1.53032E+12,434.77,463.15,434.51,454.09,157169.2024,70748384.85
1.53023E+12,420.48,442,404.48,434.77,159495.3094,66573394.28
1.53014E+12,441.36,443.96,416.45,420.22,112309.5671,48557224.77
1.53006E+12,429.81,445.95,420.19,441.64,99156.36437,42947280.72
1.52997E+12,459.04,460.81,429,429.34,84003.09976,37307967.11
1.52988E+12,454.29,474.47,444.37,458.7,122942.1165,56436062.45
1.5298E+12,473.4,475.81,419.53,454.41,198264.1008,88505534.66
1.52971E+12,462.4,481,455,473.41,94465.26834,44316379.47
1.52963E+12,526.32,526.44,450,462.09,212659.5344,102306774.8
1.52954E+12,536.34,544.98,521.11,526.18,79862.90544,42586318.5
1.52945E+12,537.68,542.02,515.08,536.49,123892.0424,65285793.65
1.52937E+12,517.77,548.2,510.01,537.97,148148.3806,78382588.54
1.52928E+12,497.15,524.48,487.27,517.95,143826.6827,72402471.35
1.52919E+12,496.45,507.6,492.7,497.14,117316.9322,58745118.71
1.52911E+12,487.47,503.28,483.72,496.74,131095.4517,64919187.05
1.52902E+12,519.3,521,481.62,487.48,160532.5361,80145974.85
1.52893E+12,475.47,529,460,519.29,206093.0733,102374390
1.52885E+12,493,501.97,449.06,475.47,181842.1942,86416386.63
1.52876E+12,531.08,538.88,482,493,158223.1481,81341580.82
1.52868E+12,524.64,535.51,508.66,531.69,145813.0782,76462994.87
1.52859E+12,592.44,592.87,501.13,524.11,190350.5843,103749727.2
1.5285E+12,599.29,608.97,591,592.87,38908.0653,23425391.98
1.52842E+12,605.2,608.45,593.33,598.68,49228.00755,29570758.38
1.52833E+12,606.68,618,598.24,605.16,60174.1888,36622061.4
1.52824E+12,609.29,613.35,593.4,607.4,70152.92117,42406036.34
1.52816E+12,591.02,614,570.36,609.05,89053.74351,52918830.21
1.52807E+12,619.66,625.47,580.15,591.02,96339.44507,57791317.73
1.52798E+12,590.85,628.81,590.1,619.66,84123.33235,51660963.91
1.5279E+12,579,599.17,572.9,590.85,80258.14719,47346968.13
1.52781E+12,577.81,590.26,564.93,579,83840.84162,48334174.76
1.52772E+12,557.87,586.73,552.98,577.81,100101.5228,57312700.87
1.52764E+12,567.09,585.83,541.2,557.19,122132.2701,68698935.18
1.52755E+12,511.5,573.43,510,567.36,189082.8379,103113233.7
1.52747E+12,570.81,576.2,506.11,511.5,153197.8328,81950608.39
1.52738E+12,586.03,592,557.43,570.4,97097.26713,55737244.52
1.52729E+12,585.56,607.62,578.32,586,77654.12532,46205282.69
1.52721E+12,602.08,617.46,568.7,585.55,118076.2627,70118224.93
1.52712E+12,577.19,612.1,550,602.18,195854.625,114324332.3
1.52703E+12,640.86,669,560,577.19,257099.771,155638543.8
1.52695E+12,697.1,699.6,637.32,640.99,107059.5769,72112726.84
1.52686E+12,716.16,720.46,688,696.7,96085.15451,67799023.55
1.52677E+12,697,729.88,688.4,716.16,86004.7409,61227466.29
1.52669E+12,693.26,717.8,682.31,697,88828.85641,62026599.81
1.5266E+12,667.62,694.9,656,692.6,106541.6631,72118376.52
1.52652E+12,706.8,719.25,662,667.62,106723.3838,74320001.25
1.52643E+12,704.91,712.84,673.52,706.29,118902.469,82315246.51
1.52634E+12,727.49,740,695,704.91,127191.2186,91869541.84
1.52626E+12,729.08,743.9,686,727.49,183466.9224,131397089.1
1.52617E+12,684.56,742,666.31,729.08,136022.3921,96516164.98
1.52608E+12,676.96,690.2,633.2,684.11,166801.0749,111101666.3
1.526E+12,722.52,737.23,663,676.96,216953.5499,150336847.8
1.52591E+12,752.4,769.88,720,722.52,102019.2993,76658823.46
1.52582E+12,748.99,760.74,710.26,751.75,112353.3776,82933836.45
1.52574E+12,753,777,720.02,748.99,135106.1962,101156197.3
1.52565E+12,794.3,799.14,701,752.49,284237.0633,210066185.3
1.52556E+12,819.5,839.99,752.49,794.3,166871.16,132187629.5
1.52548E+12,785.8,832.66,781.56,819.5,128631.1876,104594301.6
1.52539E+12,779,810,756.91,785.99,179924.4022,141283262.9
1.52531E+12,688.55,792.08,685.39,779,229419.209,169982888.3
1.52522E+12,671.99,691.99,663,688.56,86185.5033,58547697.51
1.52513E+12,670.78,675.6,627.58,672,133123.6668,87065924.85
1.52505E+12,690.85,695.3,662.2,670.78,112494.9172,76654028.98
1.52496E+12,683.5,700.49,665.28,690.85,110020.2387,75235079.3
1.52487E+12,643.41,694.9,638.76,682.86,113128.3634,76596615.43
1.52479E+12,661.51,686.82,635.73,643.46,134803.4839,89621495.42
1.5247E+12,617.73,666.19,600,661.51,155754.0082,98084636.58
1.52461E+12,701.16,703.3,593.83,618,341439.5043,218497368.2
1.52453E+12,644.58,712.99,643.76,701.58,171437.6697,118180314.7
1.52444E+12,620.67,649.11,618.02,645.09,77475.70793,49473079.44
1.52436E+12,604.87,643.49,589,620.92,120127.3728,74788729.85
1.52427E+12,616.8,624.5,570.23,604.87,159364.9535,95664939.94
1.52418E+12,568.14,622.17,556.5,617.09,160209.0395,93907683.48
1.5241E+12,526.49,571.61,521.03,568.14,112235.7733,61044208.32
1.52401E+12,502.56,526.99,501.12,526.09,73161.95251,37673780.84
1.52392E+12,512.09,521.2,500.02,502.56,96541.96382,49273622.85
1.52384E+12,533.88,538,497.31,511.46,130359.5255,66652300.81
1.52375E+12,502.68,535,502.51,533.88,108739.154,56506254.97
1.52366E+12,494.69,515,485.58,502.68,121283.3338,60727364.27
1.52358E+12,494.3,530,480.22,495.11,251752.0878,127274585
1.52349E+12,429.9,499,412.88,495.67,249766.3832,113968625.3
1.5234E+12,415.53,433.54,410.38,429.52,86706.68627,36371404.23
1.52332E+12,399.25,418.68,391.4,416.07,81394.29605,32805764.1
1.52323E+12,400.4,431.99,387.1,399.44,151653.5041,61605245.87
1.52315E+12,384.51,404.05,384,400.4,57395.52936,22720923.55
1.52306E+12,368.89,394.75,368.28,384.51,71463.42848,27442723.66
1.52297E+12,381.56,385.91,362.54,368.89,74458.69141,27645272.52
1.52289E+12,378.15,387.03,365.61,381.22,120314.0588,45411126.9
1.5228E+12,415,416.5,370,378.16,140598.3967,54594624.76
1.52271E+12,385,419.08,380.13,415.01,137897.5557,55385110.15
1.52263E+12,378.58,394.87,375,385.05,113242.1419,43596858.5
1.52254E+12,393.93,399.91,356.9,378.58,150493.9942,56620178.35
1.52245E+12,392.4,419.4,388.52,393.92,167833.594,67461541.59
1.52237E+12,383.87,412.04,366,392.43,292254.7944,112316125.3
1.52228E+12,446.07,449.43,380,384,225341.9432,91719449.93
1.5222E+12,448.5,466,440.14,446.67,89895.47885,40547475.95
1.52211E+12,485,491.55,446,448.5,138188.7604,63816245.43
1.52202E+12,523.95,527.67,465.56,485,151084.2369,74104022.13
1.52194E+12,521.17,536,512,523.74,71903.1713,37482165.18
1.52185E+12,543.2,545.99,518.63,520.22,87710.78945,46963103.45
1.52176E+12,539.78,544.72,506.71,543.03,106416.0675,55542669.04
1.52168E+12,559.15,578.6,516,539.92,111106.1992,60459505.61
1.52159E+12,557,590.52,545.11,559.17,117019.1732,66572210.67
1.5215E+12,556.88,567.87,515,557,135426.9155,73696454.56
1.52142E+12,537.39,560,515.8,556.88,184798.7706,99812549.64
1.52133E+12,547.98,560,450,537,248817.226,125170992.1
1.52124E+12,599.03,609.26,544,546.95,68022.4592,39167671.25
1.52116E+12,608.83,625.3,584.15,599.05,64720.20994,39356556.47
1.52107E+12,610.1,621.12,570,608.83,94426.72453,56487242.01
1.52099E+12,690.16,703.54,585,610.1,89904.25415,57785217.49
1.5209E+12,696.52,713.76,680,689.94,55735.18315,38651705.85
1.52081E+12,721,740.5,676.31,697.11,67732.85988,48042091.35
1.52073E+12,680.58,735,659.15,720.85,73967.35869,51773437.87
1.52064E+12,723.65,745,673.06,680.58,63012.67972,45345997.5
1.52055E+12,695.48,727.92,640,723.71,116545.373,79262060.75
1.52047E+12,749.02,772.07,684,695.46,76312.77819,55751521.78
1.52038E+12,813.31,826.2,718.4,749.9,109013.2838,83030975.9
1.52029E+12,849.81,853.18,803.01,813.11,48658.06883,40340972.83
1.52021E+12,866.61,871.75,847.2,849.84,30567.79813,26391332.15
1.52012E+12,856.51,868,836.24,866.66,29735.01829,25364732.86
1.52004E+12,856.27,870.78,852.3,856.02,34170.2942,29487108.37
1.51995E+12,870.63,876.22,850,856.28,39436.26006,34068626.38
1.51986E+12,853.5,879.96,848.65,870.63,43785.00503,37976139.75
1.51978E+12,871.84,891,850.3,853.5,53620.45209,46744924.42
1.51969E+12,867.98,897.49,860.69,870.11,63487.68425,55793476.98
1.5196E+12,841.46,882,833,867.98,74911.4656,64498089.2
1.51952E+12,833.92,849.5,813.18,841.19,59431.26474,49520472.19
1.51943E+12,851.59,875,805,833.94,89311.5794,75082869.27
1.51934E+12,801.47,885,785.99,851.6,154507.4134,130147658
1.51926E+12,836.35,871.96,786.6,801.49,137561.8511,112939926.7
1.51917E+12,882.99,908.88,812.87,835.89,176200.5515,151739403
1.51908E+12,939.17,961,873,882.99,120056.675,111258170
1.519E+12,911,956.22,906.04,938.11,80099.49534,75083849.38
1.51891E+12,969.99,978.5,897,911,160129.7952,149501060.9
1.51883E+12,938.6,974,933.48,969.99,110091.0362,105637458.5
1.51874E+12,924.55,948.48,901.36,938.67,115540.1635,107292023.6
1.51865E+12,919.09,946.66,895.59,924.55,155637.7852,143817533.1
1.51857E+12,841.57,924.99,841.3,919.09,150342.8556,133514830.9
1.51848E+12,866.39,871,820,841.57,110305.9354,92966057.38
1.51839E+12,808.58,877.56,807.46,866.66,143586.9312,122610007.9
1.51831E+12,851.15,857,768.28,808.99,189323.408,154647315
1.51822E+12,876.3,911.2,800,851.15,214818.0677,184921265
1.51813E+12,781.66,882.2,781.66,877,95447.67289,81316368.02
1.51805E+12,753.19,786.93,751,781.66,10516.2619,8110366.548
1.51796E+12,779.99,849,714.18,754,356403.4441,282259408.7
1.51788E+12,697.93,798,570.1,779.25,648944.4204,435291131
1.51779E+12,821.6,862.47,634.94,697.92,365516.529,270801309.7
1.5177E+12,971,975,789,823.56,186446.0316,163419119
1.51762E+12,923.67,998,851,971,160037.8813,150132852.2
1.51753E+12,1041.89,1047.2,783.67,922.3,377375.2287,348077470.8
1.51744E+12,1125.96,1164.99,981,1041.94,203355.2905,220810878.7
1.51736E+12,1084.63,1135,1029,1124.81,100372.0378,109226169.4
1.51727E+12,1177.01,1186.85,1051,1085.5,155278.554,173857602.8
1.51718E+12,1251.96,1258.89,1161.65,1177.01,105292.7681,126282956.2
1.5171E+12,1118.99,1277,1112,1251.96,143510.7359,173283524.9
1.51701E+12,1051.03,1127.99,1032.2,1118.99,96894.33839,105043056.4
1.51692E+12,1055.29,1082,986,1051.03,145113.638,150237011.3
1.51684E+12,1060.34,1115,1030.26,1056.52,119415.935,127855243.2
1.51675E+12,981.2,1074,953.09,1061,134257.7947,135793371.3
1.51667E+12,993,1030,909,980,160159.6396,156053774.3
1.51658E+12,1049,1090.15,908,993,185212.52,185276703.4
1.51649E+12,1150.37,1152.69,998,1049,175031.0079,186353755.6
1.51641E+12,1032.5,1165.4,1031,1152.75,123352.5836,137333158.1
1.51632E+12,993.3,1079,941,1032.5,167954.1125,171217738.3
1.51623E+12,1000,1075.2,924.21,994,294545.7121,296964713.7
1.51615E+12,999.99,1075.51,755,1000,436333.6733,398063123.7
1.51606E+12,1268.67,1275.01,780,1000,343889.3651,355819297.5
1.51597E+12,1347.99,1383.13,1258.12,1271,69236.70476,90732886.24
1.51589E+12,1388.1,1391.89,1220.89,1347,98391.19585,128517479.7
1.5158E+12,1253.87,1427.01,1252,1388.02,75893.43201,101824625.3
1.51572E+12,1136.45,1288.5,1069.01,1253.87,93763.47261,113367281.8
1.51563E+12,1249.03,1332.49,1021,1138.93,194546.2939,230792205.9
1.51554E+12,1291,1440,1201.1,1247,160185.0129,210902815.5
1.51546E+12,1133.18,1326.5,1104.85,1291,118702.8868,143246762.1
1.51537E+12,1123.09,1239.18,910,1133.18,158831.548,176599793.2
1.51528E+12,1003.71,1125,999.9,1123.09,65278.81957,70126945.17
1.5152E+12,958,1017.56,950,1004.11,71954.27895,71196052.34
1.51511E+12,940,1045,930,959.3,97374.0163,95739901.48
1.51502E+12,934.03,1009.72,890.01,940,102894.4738,97740086.59
1.51494E+12,855.13,950.01,810,934.03,89041.45688,78173093.71
1.51485E+12,754.99,899.5,749.06,855.28,113257.7836,95749946.06
1.51476E+12,733.01,763.55,716.8,754.99,53909.25885,40049370.59
1.51468E+12,680.01,740,672.86,733.98,62628.24458,44570894.8
1.51459E+12,732.9,735,635.82,681.06,89879.99994,61752153.66
1.51451E+12,709.5,757.87,703,733.99,64028.12647,46838775.82
1.51442E+12,739.89,744.93,645.88,707.89,72679.61288,50030889.11
1.51433E+12,750,766.05,693.18,739.89,51339.2782,38102246.99
1.51425E+12,713.12,750,712.56,750,60052.47905,44216631.9
1.51416E+12,659.4,744,599.99,714.95,78544.84102,55108579.68
1.51407E+12,640.33,667.64,563.49,658,95431.94156,59101715.15
1.51399E+12,635.15,714.99,627.97,640.34,79001.05634,53738833.88
1.5139E+12,784,796,504.99,635.97,154630.4948,98661808.48
1.51381E+12,794.62,845.99,705.98,782.41,78222.53998,62052521.65
1.51373E+12,798,828,661,790.21,72526.28416,55604509.75
1.51364E+12,784,864.9,729.01,798,69423.62125,55123972.02
1.51356E+12,707.62,798.88,638,784,45673.70777,32799947.57
1513555200,707.64,798.88,638,784,44690.73,32105763.14
1513468800,682.81,728,680.33,707.64,31020.47,21975505.95
1513382400,674.95,712,669.22,682.81,26513.5,18224734.51
1513296000,679.76,689,594.6,674.95,38846.45,25295708.27
1513209600,683.99,747.6,630.5,679.76,57181.08,39405168.61
1513123200,620,705.69,539.93,683.99,56293.24,35464491.73
1513036800,508.7,639.27,494.89,620,57688.7,32272500.99
1512950400,427.35,512,427.35,508.7,29217.01,13524545.46
1512864000,460,460.05,403.2,427.35,34191.63,14810733.68
1512777600,442.56,488,426.4,460,41096.91,18959683.2
1512691200,406.33,456.78,390,442.56,40380.88,17138384.6
1512604800,411.01,427.61,375.01,406.33,40363.47,16448315.18
1512518400,452.26,455.1,400,411.01,37604.29,16319473.42
1512432000,466.67,468.67,445.21,452.26,25124.57,11542893.64
1512345600,460.3,470.98,445,466.67,22821.77,10495993.46
1512259200,457.63,485.9,440.11,460.3,24259.95,11328969.12
1512172800,457.51,471.91,445,457.63,25506.76,11749838.63
1512086400,427.43,465.97,413.74,457.51,32723.55,14317733.79
1512000000,421.7,460,387.01,427.43,44559.85,18862295.63
1511913600,466.17,515,385,421.7,50344.11,23217199.77
1511827200,472.31,477.5,453.5,466.17,23650.24,11077396.79
1511740800,462.84,486.94,453,472.31,23533.56,11092308.97
1511654400,461.82,465,436.14,462.84,21559.21,9794537.68
1511568000,469,484.47,450,461.82,21143.58,9825209.52
1511481600,405,475,392.8,469,29973.4,12904066.22
1511395200,380.65,425,370.02,405,25137.24,9979407.1
1511308800,362.12,384.84,359,380.65,17927.22,6582637.83
1511222400,367.42,375.5,350.02,362.12,25815.42,9403802.37
1511136000,354.15,372.5,353.9,367.42,18060.1,6522412.41
1511049600,346.66,373.56,343.07,354.15,19280.47,6853939.68
1510963200,331.23,349.9,326.01,346.66,14227.06,4735608.57
1510876800,331.49,334.6,323.84,331.23,18033.21,5951281.48
1510790400,331.33,334.75,321.41,331.49,14065.86,4612016.7
1510704000,335.61,339,324,331.33,15409.67,5116263.34
1510617600,312.99,337.54,312.94,335.61,17479.57,5682689.3
1510531200,305.24,318.88,303.7,312.99,15399.84,4804508.58
1510444800,310.02,316.99,281.01,305.24,20889.35,6276531.03
1510358400,293.5,318,291.91,310.02,10764.3,3256927.49
1510272000,317.87,322.65,285.82,293.5,15463.01,4721270.61
1510185600,303.02,329,299.5,317.87,11093.28,3509086.96
1510099200,291.78,320,290.02,303.02,15603.8,4729826.12
1510012800,297.97,303.52,287,291.78,9302.34,2731426.72
1509926400,295.53,305.58,290.11,297.97,7466.26,2218959.5
1509840000,298.04,302.14,293.13,295.53,6614.04,1967164.34
1509753600,304.08,304.99,292.11,298.04,7765.91,2315342.78
1509667200,283.12,307,282,304.08,8057.59,2360525.71
1509580800,287.01,293,274.73,283.12,13163.53,3736468.51
1509494400,304.9,305.9,286.34,287.01,9807.45,2938149.94
1509408000,307.25,309.99,304.01,304.9,7631.45,2344790.92
1509321600,305,316,302.1,307.25,8863.26,2725859.28
1509235200,291.87,309.4,291.86,305,8975.34,2702954.94
1509148800,296.33,297,290.1,291.87,5833.59,1711301.74
1509062400,294.71,298.1,292.03,296.33,6230.29,1840292.6
1508976000,294.49,299.76,291.03,294.71,7760.28,2290879.1
1508889600,297.38,300,281,294.49,9624.76,2818151.89
1508803200,281.09,310,275.5,297.38,13991.58,4230858.49
1508716800,293.79,294.6,272.2,281.09,9580.48,2720877.48
1508630400,298.94,306.99,290,293.79,7149.29,2113555.82
1508544000,304.51,305.34,290,298.94,8498.8,2531002.63
1508457600,308.66,311.18,302,304.51,8696.57,2654276.53
1508371200,309.7,315,300,308.66,8637.51,2662555.18
1508284800,315.19,318,284.68,309.7,12779.33,3877210.96
1508198400,335.19,336.58,312.65,315.19,8092.4,2620614.96
1508112000,337.96,354,332.78,335.19,8634.15,2946408.58
1508025600,342,348,316.17,337.96,9964.35,3311218.81
1507939200,337.96,349.8,335,342,7698,2644022.46
1507852800,303.99,353.96,297,337.96,17766.25,5782386.5
1507766400,304.01,310,302.71,303.99,7775.58,2381102.13
1507680000,298.64,305.5,298.02,304.01,3715.65,1122578.04
1507593600,297.19,308.56,293,298.64,6691.84,2011440.17
1507507200,311.07,312.13,286.65,297.19,4852.92,1452816.74
1507420800,311.01,317.07,309,311.07,2952.08,921220.96
1507334400,310.8,318.5,303.6,311.01,2120.52,658190.78
1507248000,294.81,310.8,293.78,310.8,3510.89,1054697
1507161600,291.99,297.44,285.53,294.81,3370.96,982644.49
1507075200,292.48,297.97,288,291.99,3989.57,1168807.66
